1,0,34,2,25,2,4,3,0,3,1,1,1,0,24,2,1,37,66,2,16,3,0
2,0,20,23,5,2,4,4,1,1,3,0,0,2,24,4,4,10,43,0,44,3,0
2,0,40,35,7,1,4,5,0,2,1,0,0,3,24,1,1,54,84,0,44,2,1
1,0,21,23,5,2,0,4,1,3,0,0,0,2,24,0,0,13,24,0,44,3,0
2,1,18,13,30,3,3,4,1,4,3,4,0,2,24,3,4,16,13,0,44,3,1
2,0,16,31,11,3,4,6,1,5,1,2,3,1,13,3,1,26,33,1,25,1,1
2,0,40,40,19,3,0,6,0,3,3,4,3,2,24,1,1,12,50,0,44,3,1
2,0,21,31,39,0,4,6,1,0,0,0,1,3,24,4,0,21,28,0,44,3,1
1,0,11,30,16,3,3,6,1,1,3,4,0,2,24,4,0,22,47,0,44,3,0
2,0,25,35,16,1,4,1,0,5,1,3,0,2,24,1,1,31,41,3,11,2,1
2,1,22,47,20,2,4,1,1,4,3,1,1,3,24,0,0,12,33,2,17,1,1
2,0,40,40,5,2,1,2,0,3,3,4,3,3,24,1,1,39,52,0,44,1,1
2,0,21,23,5,2,0,0,1,1,3,4,0,2,24,0,0,15,25,1,11,3,1
2,0,40,23,40,4,3,4,1,1,3,2,1,3,24,0,1,16,23,0,44,3,1
2,0,6,35,14,0,0,0,2,0,0,0,0,2,24,0,0,54,84,0,9,1,1
2,0,22,25,11,2,0,5,2,2,1,1,3,3,24,1,1,28,64,0,44,3,1
1,0,40,54,20,2,3,4,1,4,3,4,0,2,24,0,0,23,57,0,44,3,0
2,0,18,25,1,3,3,4,1,4,3,1,3,3,24,1,1,20,42,0,44,3,1
1,0,33,54,40,2,4,5,0,4,1,1,0,1,12,1,1,54,34,1,44,2,1
2,0,4,44,15,3,0,4,1,2,3,2,0,3,24,0,0,10,62,2,2,3,1
1,0,19,34,7,4,3,1,1,1,3,2,1,3,24,0,0,24,57,0,44,3,0
2,0,32,32,29,3,3,1,1,3,3,4,1,3,24,2,2,16,27,2,44,3,1
2,0,21,45,20,0,0,3,0,5,3,2,0,0,24,4,2,45,0,2,2,2,1
1,0,25,23,14,4,3,4,1,4,2,2,0,2,24,4,0,16,39,1,2,3,0
2,0,20,36,11,3,3,6,1,5,1,1,3,3,24,1,2,23,52,1,11,1,1
1,0,14,28,7,2,3,5,1,1,2,1,3,3,24,4,4,13,14,0,44,2,1
2,0,18,24,30,1,3,4,1,4,3,4,3,0,24,1,2,19,53,0,44,3,1
2,0,25,54,40,2,3,6,1,2,1,4,0,2,24,0,0,9,32,2,44,3,1
2,0,12,30,16,2,4,0,1,5,1,2,3,3,24,4,0,23,56,2,2,3,1
2,0,12,47,7,0,0,6,1,3,3,1,0,2,24,0,0,6,38,0,2,2,0
2,0,22,29,40,0,0,4,1,0,0,2,3,3,24,0,0,22,53,0,44,3,1
2,0,16,19,1,0,0,0,2,0,0,0,0,2,24,0,0,54,84,0,44,1,1
1,0,14,49,19,2,3,4,1,4,3,4,1,1,1,0,0,22,27,0,44,1,1
0,0,18,28,7,2,3,6,1,5,3,2,3,3,24,2,1,21,60,2,2,0,1
1,0,17,23,11,3,3,4,1,3,3,2,0,2,24,0,3,18,15,0,44,3,1
2,0,40,0,40,2,0,5,0,2,1,0,3,2,24,3,0,37,30,0,44,1,1
2,1,19,12,23,2,4,6,1,2,2,1,3,0,7,3,0,9,10,2,18,1,1
2,0,40,54,40,2,4,6,0,2,3,1,2,0,24,1,1,24,17,0,44,1,1
2,0,18,28,40,3,3,4,1,1,4,3,3,0,24,1,1,54,84,0,44,3,1
1,0,18,34,40,3,2,6,1,1,2,2,1,3,24,4,4,20,58,0,44,3,0
1,0,18,35,16,3,3,0,1,4,3,0,1,3,24,0,0,28,47,1,2,3,0
2,0,19,25,37,2,3,4,1,3,4,2,1,3,24,1,1,6,50,0,44,3,0
1,0,1,24,15,0,0,2,1,0,0,0,0,2,24,0,0,42,35,0,44,1,0
2,0,40,6,40,1,4,3,0,2,1,3,0,2,24,1,1,35,7,3,26,1,1
2,0,16,28,14,3,3,4,0,1,4,2,3,2,24,4,4,24,17,2,41,3,0
2,0,9,47,20,2,4,3,1,3,1,3,2,0,2,1,1,53,77,0,44,2,0
1,0,40,45,16,2,4,1,1,3,3,1,3,3,24,2,0,28,76,0,44,3,1
1,0,25,28,11,0,0,0,2,1,2,0,1,3,24,4,0,10,40,0,44,3,0
1,0,27,25,3,2,3,4,1,3,3,4,0,2,24,0,5,9,41,0,44,3,0
