38,0,83,0,36,-22,45,47,2,0
37,4,77,0,0,0,40,77,36,0
56,0,95,0,38,-7,40,57,18,1
37,0,77,0,-6,-14,41,85,44,0
41,-1,100,0,42,6,59,59,0,0
56,0,77,0,-24,0,21,103,82,1
37,0,80,0,16,13,43,65,22,0
37,0,96,-1,36,0,59,60,2,0
55,0,92,0,24,-13,37,69,32,1
37,0,81,0,12,-30,44,68,24,0
59,1,86,1,60,17,28,27,0,0
45,0,83,-6,44,0,38,39,2,0
37,0,78,0,24,27,42,55,14,0
78,-4,82,0,-46,0,4,128,124,1
37,0,83,0,6,-12,47,78,32,0
49,0,95,1,50,3,47,46,0,0
46,1,83,0,46,11,37,37,0,0
46,0,84,0,44,-27,38,40,2,0
39,-6,76,-1,-2,0,37,79,42,0
56,0,76,0,-4,276,20,81,62,1
51,-4,80,0,50,-16,29,31,2,0
37,0,83,0,0,-13,46,83,36,0
56,0,96,-4,50,0,40,47,6,1
48,1,90,0,46,0,41,43,2,0
56,0,79,0,56,13,23,22,0,0
48,0,88,-1,46,-3,40,42,2,0
37,0,75,1,24,0,38,52,14,0
44,0,76,0,42,-23,32,34,2,0
58,-1,81,0,56,0,24,24,0,0
55,-1,77,0,34,-4,22,44,22,1
37,0,80,5,18,0,43,62,18,0
44,4,85,0,44,5,41,41,0,0
37,0,81,0,24,0,44,57,14,0
53,0,104,0,54,2,51,49,0,0
47,0,94,3,46,0,47,48,0,0
55,0,87,2,54,0,32,33,2,0
45,1,80,0,44,0,35,36,2,0
37,0,76,0,34,20,39,42,4,0
37,-1,74,-3,28,-6,37,46,8,0
47,-2,88,8,46,0,40,41,0,0
46,4,87,0,46,3,41,41,0,0
55,0,95,3,50,0,39,46,6,1
37,0,78,0,20,-14,42,57,16,0
55,0,93,2,0,-2,38,93,56,1
37,-1,100,0,36,0,64,64,0,0
56,0,81,0,54,-23,25,27,2,0
52,1,84,0,52,0,32,33,0,0
55,0,77,0,24,-13,21,54,32,1
56,0,76,0,-4,-4,20,81,62,1
38,0,75,0,38,2,37,36,0,0
53,0,88,0,54,15,35,34,0,0
57,3,92,0,56,1,35,35,0,0
56,2,99,0,50,3,43,49,6,1
49,0,86,-3,50,-4,37,37,0,0
41,-5,97,0,42,0,56,56,0,0
56,0,99,-2,50,0,43,50,6,1
37,0,83,-1,-4,-7,46,88,42,0
56,0,81,0,-4,24,25,86,62,1
37,0,79,0,10,-15,43,69,26,0
79,0,83,-1,-42,0,4,126,122,1
55,0,87,8,54,0,32,33,0,0
56,0,77,0,-20,25,21,97,76,1
37,0,76,0,18,3,39,58,18,0
37,0,97,-7,20,0,60,76,16,0
76,-2,81,0,-40,0,4,122,118,1
46,0,90,-7,46,0,43,43,0,0
55,0,79,0,12,-20,23,66,42,1
55,-2,80,0,-2,1,25,83,58,1
37,-2,81,0,36,0,44,44,0,0
37,-10,80,0,34,0,43,46,2,0
55,0,97,-7,46,0,42,51,8,1
38,1,79,0,38,18,41,40,0,0
105,-1,106,-5,70,-6,1,36,36,1
53,-1,78,0,52,-12,25,26,2,0
55,1,77,-2,44,0,22,34,12,1
57,2,86,-7,56,0,30,30,0,0
49,0,79,0,50,14,31,30,0,0
37,2,80,0,8,14,43,72,30,0
56,1,92,0,52,-6,36,40,4,1
37,0,74,0,24,5,37,51,14,0
42,-3,83,0,42,0,42,42,0,0
55,0,79,0,10,-16,23,68,46,1
42,0,78,-7,42,0,36,37,2,0
55,0,77,0,16,-21,22,62,40,1
58,0,83,6,56,0,25,26,0,0
43,0,86,-5,42,-18,42,44,2,0
105,-4,106,-6,72,3,1,33,32,1
46,1,78,0,46,7,32,32,0,0
46,0,108,-4,46,3,62,61,0,0
85,0,88,0,2,-14,3,86,82,1
43,0,78,-6,44,23,35,34,0,0
49,0,90,0,50,8,42,41,0,0
56,-2,80,0,56,8,24,23,0,0
56,1,81,0,-10,-20,25,91,66,1
38,-1,100,0,38,0,62,62,0,0
43,0,78,-2,42,-4,35,37,2,0
47,1,106,0,46,0,59,60,0,0
51,-1,86,0,50,-25,36,37,2,0
40,0,80,0,42,31,40,39,0,0
37,0,76,8,34,0,40,43,2,0
55,0,93,-1,46,-14,37,46,8,1
44,1,79,-2,44,1,35,35,0,0
55,0,92,-1,46,0,36,45,8,1
37,0,103,0,24,-12,66,80,14,0
41,0,86,0,38,-18,46,48,2,0
55,0,80,3,20,0,25,59,34,1
56,0,97,0,46,-21,41,50,10,1
37,0,83,5,8,-6,47,75,28,0
41,0,81,0,38,-18,40,42,2,0
37,0,95,0,10,24,58,84,26,0
54,-5,88,0,54,0,34,33,0,0
49,0,79,0,50,4,30,30,0,0
53,-5,88,0,54,9,35,33,0,0
44,0,83,4,44,0,38,39,0,0
37,0,78,0,8,2,41,70,30,0
45,-2,81,0,46,26,36,35,0,0
56,0,86,0,56,12,30,29,0,0
44,-2,87,1,44,0,43,43,0,0
79,0,83,0,-42,0,4,127,122,1
45,1,77,4,44,0,32,33,2,0
37,0,83,-7,6,0,46,77,32,0
44,1,76,0,44,2,31,32,0,0
68,2,112,0,68,0,44,45,0,0
38,4,77,0,38,14,39,38,0,0
49,4,80,0,46,-6,31,34,2,0
43,0,77,0,42,-6,34,36,2,0
37,-1,95,-12,20,1,58,75,16,0
45,-1,83,-4,44,-8,37,39,2,0
55,0,95,0,44,4,40,51,12,1
41,318,78,0,38,0,37,39,2,0
47,-2,95,0,46,0,49,49,0,0
49,0,81,0,50,-6,32,32,0,0
51,0,78,-6,50,0,27,29,2,0
37,0,77,0,18,20,40,59,18,0
57,-1,81,-6,56,-8,24,24,0,0
56,1,77,-1,44,0,22,34,12,1
37,0,81,0,28,-23,45,53,8,0
45,4,80,0,44,0,35,36,2,0
38,0,80,4,38,0,42,41,0,0
45,-2,77,0,44,0,32,33,2,0
37,3,104,0,18,6,66,86,20,0
55,-3,98,0,46,5,42,51,8,1
45,4,87,0,44,0,42,43,2,0
55,0,77,0,20,-30,22,57,34,1
45,-4,76,-3,44,0,32,32,0,0
55,0,95,-1,44,23,40,51,12,1
44,0,79,0,42,-20,35,37,2,0
55,-1,77,-3,0,20,22,77,56,1
37,0,77,-1,28,-1,40,48,8,0
37,0,106,0,28,0,68,77,8,0
37,0,108,0,30,-27,71,77,6,0
41,-2,83,0,42,0,42,42,0,0
52,0,81,0,52,-1,29,30,0,0
42,4,78,-2,42,0,36,37,2,0
37,0,77,2,36,1,41,41,0,0
49,-5,82,0,46,-24,33,35,2,0
56,0,95,0,52,6,40,44,4,1
48,-2,86,0,46,-1,38,40,2,0
52,4,82,3,52,0,30,30,0,0
37,0,78,0,20,-6,42,57,16,0
45,-2,83,6,44,0,38,39,2,0
60,0,108,-1,60,0,49,49,0,0
53,1,88,0,52,-2,35,36,2,0
85,0,89,5,2,0,4,86,82,1
48,0,89,-2,46,-4,41,42,2,0
82,0,86,1,-40,2,5,128,124,1
63,1,112,1,62,0,49,50,2,0
46,0,84,0,44,-19,38,40,2,0
50,1,77,0,50,0,27,28,2,0
37,0,99,0,28,-6,61,70,8,0
57,-4,79,0,56,0,22,22,0,0
56,0,96,5,54,1,40,42,2,0
80,0,84,0,-28,-8,4,112,108,1
38,-5,77,0,38,0,39,39,0,0
56,4,98,0,38,-11,42,59,18,1
55,0,81,-2,-12,9,26,94,68,1
41,-3,80,0,38,-14,39,41,2,0
49,1,95,0,46,-9,47,49,2,0
46,0,81,0,46,2,35,34,0,0
48,-4,79,0,46,-2,30,32,2,0
37,0,106,2,30,0,69,75,6,0
45,0,86,6,44,-19,41,42,2,0
49,0,86,0,46,-21,38,40,2,0
38,1,76,0,38,8,38,37,0,0
41,0,84,0,42,1,43,43,0,0
50,0,84,-1,50,-1,34,35,0,0
37,0,79,0,30,13,42,48,6,0
41,0,78,0,42,26,37,37,0,0
44,5,108,0,44,1,63,64,0,0
56,0,76,0,-2,2,20,79,58,1
55,3,79,0,54,0,25,25,0,0
55,0,78,0,2,-1,23,75,52,1
48,-1,77,0,46,-7,28,30,2,0
37,0,78,0,-2,-15,42,81,40,0
44,1,86,8,44,10,43,42,0,0
37,0,76,-7,28,5,39,47,8,0
49,0,77,6,46,-16,28,30,2,0
46,4,81,0,46,21,35,35,0,0
43,3,86,0,42,0,43,45,2,0
55,0,77,0,-28,-30,21,105,84,1
46,1,79,0,44,-30,34,35,2,0
55,0,93,0,42,-21,37,51,14,1
37,0,93,-3,12,0,55,80,24,0
37,0,75,0,30,26,38,44,6,0
78,-3,82,0,-46,0,4,128,124,1
45,0,84,0,44,-19,39,41,2,0
37,0,79,0,24,-23,42,55,14,0
37,0,78,0,-4,5,41,83,42,0
56,0,83,0,54,-29,27,29,2,0
56,0,81,1,-6,0,25,89,64,1
37,0,100,-1,30,-1,64,69,6,0
37,0,77,0,36,-6,39,41,2,0
37,0,82,3,20,1,45,61,16,0
49,0,106,0,50,15,58,57,0,0
58,0,86,-2,56,0,29,30,0,0
64,1,113,0,62,-15,48,51,2,0
55,0,77,0,34,0,22,44,22,1
56,0,76,0,-4,-17,20,81,62,1
48,0,86,-7,46,0,37,39,2,0
49,-1,83,-4,50,-6,34,34,0,0
56,0,95,0,42,-18,40,54,14,1
41,-5,108,0,42,9,67,67,0,0
37,0,84,1,30,0,47,53,6,0
37,0,103,0,20,-16,66,82,16,0
56,-4,99,0,46,-7,43,52,10,1
47,3,86,0,46,0,39,39,0,0
37,0,80,0,8,24,43,72,28,0
56,-1,97,0,42,0,41,55,14,1
82,0,86,0,-42,-23,4,130,126,1
46,1,86,0,44,-27,41,42,2,0
55,0,77,-2,-22,0,22,100,78,1
56,0,77,-1,24,-3,22,54,32,1
37,0,76,0,24,-1,40,53,14,0
84,3,87,0,-2,0,3,90,86,1
39,0,85,5,38,0,46,46,0,0
44,5,82,0,42,-20,38,41,2,0
42,4,81,0,42,0,39,40,0,0
44,0,86,0,44,2,43,42,0,0
46,-5,82,0,46,0,36,35,0,0
37,0,95,0,8,-21,58,87,30,0
54,0,83,4,54,0,29,29,0,0
51,-5,79,0,50,-18,28,30,2,0
56,0,77,0,-18,1,21,95,74,1
55,0,98,0,42,0,42,57,14,1
37,0,77,-1,38,16,39,38,0,0
42,-3,82,0,42,0,40,41,0,0
56,0,81,0,-10,-22,25,92,66,1
55,0,78,0,44,-24,23,34,12,1
37,0,105,0,24,4,68,82,14,0
37,-2,79,6,36,-22,42,43,2,0
37,0,84,0,18,-26,47,66,18,0
56,0,78,0,10,-10,22,68,46,1
44,-2,81,0,44,7,37,37,0,0
41,0,87,1,42,27,46,46,0,0
51,0,79,0,52,22,28,27,0,0
37,0,83,7,-2,0,46,85,40,0
44,3,83,0,44,0,38,39,0,0
43,-1,86,0,42,-10,42,44,2,0
55,0,77,-7,30,0,21,46,24,1
37,0,79,0,20,14,42,58,16,0
40,-5,84,0,38,0,45,46,2,0
37,0,106,4,36,0,69,70,2,0
42,0,83,4,42,0,42,42,0,0
51,2,79,6,52,11,27,27,0,0
56,0,76,0,-14,-16,20,92,72,1
37,0,93,0,12,15,56,81,24,0
54,-2,86,-2,54,-3,32,32,0,0
47,0,86,-2,46,-4,40,40,0,0
37,0,79,0,18,-21,43,61,18,0
37,0,76,-1,34,0,40,43,2,0
37,0,84,3,24,-7,47,61,14,0
48,0,83,0,46,-3,35,37,2,0
49,0,77,0,46,-16,29,31,2,0
44,2,86,0,44,16,42,42,0,0
48,1,86,0,46,0,38,40,2,0
53,3,102,6,54,2,49,48,0,0
44,1,77,0,44,6,33,34,0,0
76,4,81,2,-40,12,5,122,118,1
56,-1,96,7,44,11,40,52,12,1
47,0,81,6,46,0,34,35,0,0
43,1,76,0,42,-5,32,34,2,0
55,0,96,0,46,8,41,50,8,1
49,-1,83,0,50,9,34,34,0,0
85,0,88,-3,2,0,3,85,82,1
38,0,92,0,12,4,54,79,24,0
56,0,97,0,46,15,41,50,10,1
50,-2,101,-2,50,0,51,52,0,0
45,-3,74,0,44,0,29,30,2,0
37,0,77,0,18,-5,40,59,18,0
55,-1,97,0,42,-1,42,56,14,1
101,4,102,0,70,-19,1,32,32,1
43,0,86,-10,42,-20,42,44,2,0
41,-3,76,0,38,-22,35,37,2,0
37,-1,105,0,36,20,68,69,2,0
44,-3,82,0,44,4,38,38,0,0
51,0,79,6,52,4,27,27,0,0
37,4,79,2,16,0,41,63,22,0
43,0,85,7,42,-6,42,44,2,0
37,0,97,0,24,-2,60,73,14,0
46,-1,86,-1,44,-24,41,42,2,0
56,0,95,0,52,24,39,43,4,1
37,0,105,0,20,-20,68,84,16,0
37,0,104,-4,16,-17,67,89,22,0
64,0,113,1,62,-6,49,51,2,0
37,0,84,0,18,-2,47,66,18,0
53,2,81,0,52,-9,28,29,2,0
37,0,80,0,36,-22,43,44,2,0
37,0,75,0,30,9,38,44,6,0
56,-1,84,0,54,-7,28,30,2,0
37,0,77,0,16,24,40,61,22,0
47,-1,82,0,46,0,35,35,0,0
55,6,74,2,-4,-20,18,79,60,1
49,0,87,6,50,18,38,38,0,0
37,-1,79,3,0,0,42,79,36,0
62,-3,112,0,62,0,50,50,0,0
56,-5,96,0,56,0,40,39,0,0
37,0,78,0,26,1,41,52,12,0
37,0,93,0,12,12,56,81,24,0
56,0,81,6,-22,0,25,105,80,1
37,0,97,0,26,20,60,71,12,0
53,0,86,-5,54,11,33,32,0,0
37,-4,81,1,36,0,44,44,0,0
37,0,82,0,26,5,45,56,12,0
57,-2,87,0,56,0,30,30,0,0
37,-1,79,-6,12,-15,42,66,24,0
55,0,82,0,54,5,26,28,2,0
37,0,104,-6,18,13,67,86,18,0
55,0,96,-3,44,0,41,52,12,1
56,5,83,0,56,1,26,26,0,0
44,-1,85,0,44,4,41,41,0,0
42,4,76,0,42,0,34,34,0,0
44,-4,80,-7,44,2,36,36,0,0
37,0,84,0,24,-30,47,61,14,0
52,-5,81,-5,52,0,29,29,0,0
41,3,79,0,42,27,38,37,0,0
106,0,107,0,72,2,1,35,34,1
37,0,79,0,20,7,42,58,16,0
39,0,83,3,38,0,45,44,0,0
55,-1,97,-3,46,-5,41,50,8,1
38,-5,78,0,-2,-1,40,81,40,0
45,-1,88,0,46,15,42,41,0,0
55,0,93,0,42,-4,37,51,14,1
37,0,80,0,36,2,43,44,0,0
48,-5,89,0,46,0,41,42,2,0
48,-2,80,0,46,-3,32,34,2,0
56,0,97,0,44,-5,41,53,12,1
37,0,106,1,30,0,69,75,6,0
42,-1,84,0,42,0,42,43,2,0
48,0,80,0,46,-3,32,34,2,0
37,0,103,0,30,21,66,72,6,0
44,0,75,-1,44,7,31,31,0,0
37,0,92,0,24,31,55,69,14,0
42,0,81,-1,42,0,40,40,0,0
39,0,80,5,38,0,41,41,0,0
37,0,79,-7,0,0,42,79,36,0
37,0,106,2,28,0,69,77,8,0
40,0,86,-7,38,0,45,47,2,0
44,0,83,0,42,-15,40,42,2,0
48,-1,89,0,46,-3,41,42,2,0
53,0,86,0,54,9,33,32,0,0
37,5,79,0,34,0,42,45,4,0
55,10,95,-1,50,0,41,46,6,1
37,0,106,0,26,21,68,80,12,0
37,0,82,0,38,22,45,43,0,0
37,0,90,0,38,20,52,51,0,0
41,2,85,8,38,-19,44,46,2,0
50,0,87,-1,50,-2,37,38,0,0
46,1,86,0,44,-28,40,42,2,0
37,0,90,0,34,25,53,57,4,0
37,0,77,-1,-18,-1,40,95,54,0
52,0,81,0,52,-6,29,30,0,0
41,5,86,0,38,0,46,48,2,0
43,-4,76,0,44,12,33,32,0,0
54,0,79,0,54,0,25,24,0,0
55,1,77,0,54,0,22,23,0,0
45,-2,82,0,44,-11,37,38,2,0
49,2,90,0,50,1,41,41,0,0
56,0,96,0,42,24,40,55,14,1
49,0,81,0,50,5,32,32,0,0
55,-1,78,-6,0,-19,23,78,56,1
37,0,77,0,34,-27,39,43,4,0
77,4,81,0,-40,0,4,123,118,1
55,0,98,1,50,0,42,49,6,1
46,4,102,0,46,8,57,56,0,0
79,-4,83,-2,-32,509,4,117,112,1
55,0,77,0,26,-20,22,52,30,1
45,1,80,0,44,0,35,36,0,0
81,-2,86,0,-22,0,4,109,104,1
37,0,81,0,30,-20,45,50,6,0
38,0,102,0,34,-9,65,69,4,0
47,4,81,0,46,0,35,35,0,0
46,0,83,-6,46,1,37,36,0,0
56,1,87,0,54,-13,31,33,2,0
54,5,80,0,54,0,26,26,0,0
53,-2,86,0,52,-23,33,34,2,0
41,0,78,1,42,0,37,37,0,0
56,0,96,0,50,-24,40,47,6,1
55,-2,98,0,52,2,42,46,4,1
47,4,83,0,46,0,36,36,0,0
43,-4,75,0,44,14,32,31,0,0
37,0,76,-4,28,-21,39,47,8,0
41,0,87,3,38,-12,46,48,2,0
41,-4,79,0,42,0,38,37,0,0
44,3,80,-1,44,0,36,36,0,0
37,0,83,0,0,5,46,83,36,0
56,1,97,-1,52,-22,41,46,4,1
55,0,77,0,-24,6,22,103,82,1
55,0,79,0,12,3,23,66,42,1
45,-2,82,-1,44,-17,37,38,2,0
86,2,89,0,2,-2,3,86,84,1
46,0,76,-4,46,0,29,29,0,0
50,-2,83,0,50,0,32,33,2,0
52,0,86,0,54,25,33,32,0,0
44,3,83,0,44,22,40,39,0,0
59,1,86,3,56,-6,28,30,2,0
45,1,86,3,44,0,41,42,2,0
46,2,79,-5,46,0,33,32,0,0
52,2,88,0,52,-3,35,36,0,0
45,0,86,0,44,-21,40,42,2,0
43,0,87,6,42,0,44,46,2,0
51,0,82,0,50,-30,31,33,2,0
55,0,77,-5,-22,0,22,100,78,1
56,-2,96,-4,52,0,40,44,4,1
104,0,105,-4,70,-24,1,35,34,1
40,0,77,-6,38,0,37,38,2,0
37,0,76,0,24,31,39,52,14,0
37,0,80,0,36,17,43,44,0,0
44,1,83,0,44,12,39,39,0,0
37,0,78,0,36,-13,41,42,2,0
56,0,92,0,52,0,36,40,4,1
66,0,109,0,68,6,43,42,0,0
48,0,88,-6,46,0,39,41,2,0
46,0,81,8,46,3,35,35,0,0
43,0,76,5,42,-4,33,35,2,0
37,0,78,-1,16,11,41,63,22,0
37,0,80,-1,26,-14,43,54,12,0
45,0,79,-1,44,-25,33,35,2,0
55,1,80,0,54,0,25,26,0,0
56,-3,88,0,54,-23,32,33,2,0
37,0,81,6,36,0,44,45,0,0
46,-2,100,0,46,0,54,53,0,0
53,4,91,0,54,4,38,37,0,0
44,-1,86,0,44,10,43,42,0,0
37,0,76,0,34,-2,40,43,2,0
41,2,83,0,42,8,42,42,0,0
46,-2,109,1,46,0,63,63,0,0
37,0,79,-2,10,0,43,69,26,0
37,-4,82,0,36,-23,45,46,2,0
37,0,77,3,34,-4,40,43,2,0
41,-2,78,-1,42,-2,37,37,0,0
57,0,86,0,56,0,30,30,0,0
56,1,80,0,20,-9,24,59,36,1
104,0,104,-6,70,0,1,35,34,1
56,0,97,0,46,0,41,50,10,1
43,0,77,0,42,-9,34,35,2,0
45,0,77,0,46,14,32,31,0,0
37,0,95,0,26,-5,58,70,12,0
41,0,88,3,38,-5,47,49,2,0
54,0,84,2,54,0,30,30,0,0
56,3,84,0,56,0,28,28,0,0
41,0,82,0,42,13,41,41,0,0
37,0,79,0,12,-7,42,66,24,0
37,0,76,0,36,10,39,39,0,0
37,0,77,7,36,0,40,41,0,0
41,-1,77,0,42,3,36,35,0,0
55,-2,78,0,54,0,23,24,0,0
56,0,78,0,8,31,22,70,48,1
38,0,92,0,24,31,54,69,14,0
43,-1,79,-3,44,-12,36,35,0,0
43,0,79,-4,42,0,35,37,2,0
38,2,76,0,38,8,38,37,0,0
101,1,102,5,72,8,1,30,28,1
48,2,79,0,46,0,31,33,2,0
38,0,105,-5,38,0,67,66,0,0
37,0,77,0,16,19,40,61,22,0
83,0,86,-4,-4,-12,3,91,88,1
51,0,83,0,50,-12,32,33,2,0
37,0,82,0,8,0,45,74,30,0
84,0,88,0,-2,-8,3,90,88,1
37,0,79,0,10,3,42,68,26,0
48,3,83,0,46,0,35,37,2,0
37,0,81,0,38,14,43,42,0,0
41,-5,77,0,42,13,37,36,0,0
39,-10,78,0,0,6,39,78,40,0
48,0,85,-7,46,0,37,39,2,0
37,0,77,-5,36,16,40,41,0,0
45,3,81,2,44,0,37,37,0,0
55,0,96,0,50,21,41,47,6,1
56,1,87,3,56,12,31,30,0,0
56,2,98,0,46,26,42,51,10,1
101,0,102,0,72,12,1,30,28,1
56,0,97,1,50,-7,41,48,6,1
55,-1,85,0,54,-4,30,31,2,0
37,0,79,0,10,1,43,69,26,0
44,1,82,-3,44,0,38,38,0,0
102,0,102,-1,70,-7,1,33,32,1
39,-1,88,0,38,0,49,50,0,0
45,0,78,-1,44,-2,33,34,2,0
37,0,96,0,34,10,59,62,4,0
105,0,106,0,70,0,2,36,34,1
38,2,97,0,38,0,58,58,0,0
102,-2,104,0,72,12,1,31,30,1
45,-3,83,0,46,13,37,36,0,0
39,-3,100,0,38,0,62,62,0,0
66,0,109,0,64,-14,43,45,2,0
45,2,86,0,44,-7,41,42,2,0
37,0,79,-1,36,-10,42,43,2,0
41,-2,76,0,38,-24,35,37,2,0
37,0,78,-2,2,-6,41,75,34,0
37,0,76,0,24,31,39,53,14,0
50,0,84,-3,50,0,34,35,0,0
45,0,82,2,44,0,37,38,0,0
37,0,80,0,8,2,43,72,30,0
53,0,86,7,54,0,33,32,0,0
56,0,79,1,0,0,24,79,56,1
50,0,81,0,50,0,31,32,0,0
37,0,77,0,36,-3,40,41,2,0
37,0,103,-7,26,0,66,77,12,0
55,0,81,8,54,0,26,26,0,0
45,4,80,0,46,31,35,34,0,0
41,-1,81,0,42,13,41,40,0,0
55,0,96,0,44,-30,41,52,12,1
46,2,82,-4,46,6,36,35,0,0
43,0,83,2,42,0,39,41,2,0
52,5,88,2,52,0,36,36,0,0
43,-2,99,0,42,-11,56,58,2,0
37,0,97,0,12,1,59,84,24,0
46,0,108,4,46,1,62,61,0,0
37,0,81,0,8,-12,44,73,28,0
39,4,80,5,38,0,41,41,0,0
39,5,77,0,38,0,38,38,0,0
56,4,77,-4,44,0,22,34,12,1
48,0,106,0,50,26,58,57,0,0
46,0,77,5,46,1,32,31,0,0
42,5,76,0,42,0,34,35,0,0
45,4,81,0,46,28,36,35,0,0
46,0,76,4,46,1,30,30,0,0
37,0,76,-4,34,6,39,42,2,0
46,-1,84,-2,46,-4,38,38,0,0
55,0,82,0,-12,-11,26,95,68,1
55,-1,96,-3,50,-21,41,47,6,1
82,0,87,4,-40,1,5,128,124,1
46,0,87,0,46,-1,41,41,0,0
55,-2,98,0,50,0,42,49,6,1
53,1,81,0,54,4,27,26,0,0
56,0,97,-4,50,0,41,48,6,1
37,-2,76,0,28,0,40,48,8,0
43,-2,85,8,42,0,42,44,2,0
43,-1,85,-6,42,-9,42,44,2,0
46,0,87,-2,46,0,41,41,0,0
47,3,83,8,46,0,36,37,0,0
49,0,85,0,50,2,36,36,0,0
56,0,77,0,16,-14,22,62,40,1
52,4,81,0,52,0,28,29,0,0
37,0,79,0,26,-3,43,54,10,0
37,5,80,0,20,5,43,59,16,0
55,0,77,0,18,16,22,59,38,1
46,0,92,4,46,0,45,45,0,0
50,-3,83,0,50,0,33,34,2,0
59,0,86,-1,56,-10,27,29,2,0
53,0,86,0,52,-12,33,35,2,0
44,6,93,0,44,2,49,50,0,0
87,2,89,0,8,0,2,81,80,1
55,-4,82,1,54,0,27,28,0,0
37,1,90,0,28,29,53,62,8,0
37,-1,80,0,-2,0,43,83,40,0
43,0,83,0,42,-9,39,41,2,0
55,0,77,0,-28,-4,21,105,84,1
50,4,106,0,50,0,56,57,0,0
37,-1,76,0,36,-25,39,40,2,0
44,0,87,0,42,-30,43,46,2,0
55,0,80,0,-2,5,25,83,58,1
55,0,97,0,46,5,41,50,8,1
54,0,88,0,54,0,34,33,0,0
45,-2,89,2,44,0,44,45,0,0
53,-3,108,0,52,-15,55,56,2,0
44,2,85,0,42,-28,41,44,2,0
55,0,78,0,6,9,23,73,50,1
56,0,96,8,50,0,40,47,6,1
42,2,86,0,42,0,45,45,0,0
55,0,98,0,52,12,42,46,4,1
56,0,96,0,50,-10,40,47,6,1
37,0,83,0,6,3,46,78,32,0
55,0,79,0,8,-12,23,71,48,1
41,0,75,0,38,-26,34,36,2,0
85,0,89,0,2,-6,4,86,82,1
48,0,83,0,46,-11,34,36,2,0
37,0,77,0,6,31,40,72,32,0
47,0,76,0,46,-1,30,30,0,0
56,3,95,0,56,4,39,39,0,0
51,0,84,0,50,-28,33,35,2,0
47,-5,88,0,46,0,41,41,0,0
55,-2,96,3,52,0,41,44,4,1
43,0,85,-7,42,0,42,44,2,0
55,-1,91,-2,-4,1,35,96,60,1
57,1,97,6,56,0,40,40,0,0
37,-1,100,-3,30,-6,64,69,6,0
56,0,95,0,42,1,40,54,14,1
37,0,76,0,30,13,39,45,6,0
53,0,83,0,52,0,30,32,2,0
37,-3,107,0,36,0,70,71,0,0
37,0,76,0,18,-12,40,58,18,0
80,4,84,0,-42,-20,4,128,124,1
50,-4,77,0,50,0,28,28,0,0
55,0,78,-2,42,-1,23,37,14,1
58,0,84,-2,56,0,27,28,0,0
55,3,83,-5,54,0,27,28,2,0
55,0,93,0,2,-5,38,91,52,1
43,0,84,-4,42,0,41,43,2,0
46,0,81,-1,46,0,35,34,0,0
56,0,96,0,52,-2,40,44,4,1
48,0,94,0,46,-3,46,48,2,0
