 75, 93, 46, 87, 10, 49,  0,  8, 58,  0,100, 31, 66, 66, 22,100,0
 46, 84, 65, 46, 65,  9,  0,  0, 30, 29, 84, 57,100, 94, 44,100,8
 96, 66, 64,100,  0, 88, 31, 54, 86, 72,100, 42, 87,  0, 19,  3,9
 59, 73, 48,100, 99, 95, 81, 63, 93, 44,100, 13, 50,  0,  0, 11,3
 48, 62, 60,100, 61, 56, 37, 19,  0,  0, 20, 13, 60,  8,100,  1,2
 69, 98, 89, 64, 97,100, 62, 79, 99, 77,100, 29, 60,  2,  0,  0,9
 25, 67, 41,100, 80, 91, 61, 53, 24, 26,  0, 15, 49,  6,100,  0,2
 65, 64, 86, 80, 75,100,  0, 79, 18, 54,100, 68, 78, 41, 49,  0,9
 35, 86, 56, 65,100, 27, 23,  0,  6, 28, 65, 64, 98,100,  0, 85,8
 11, 59, 51, 85, 53,100, 46, 58, 38, 16,  0,  5, 51,  0,100,  1,1
 35, 87, 86,100,100, 76, 52, 57, 89, 53, 97, 21, 53,  0,  0,  8,3
 49,100, 10, 79,  0, 32, 33,  0, 82,  8,100, 51, 74, 90, 27, 97,0
 13, 83, 52,100, 75, 78, 44, 48,  4, 22,  0,  0, 54,  1,100,  6,2
  0, 62, 27, 64, 61, 84,100,100, 90, 77, 70, 51, 50, 25, 35,  0,1
 98, 98, 34, 96,  8, 59, 63, 27, 34,  0,  0, 32, 42, 70,100,100,8
 38, 99,  6, 52, 14,  0, 75,  3,100, 51, 73,100, 14, 83,  0, 33,0
100,100, 21, 86, 45, 47, 86, 11,  3,  0,  0, 33, 65, 65, 99, 96,8
 71, 64, 55,100,  0, 98, 19, 69, 74, 80,100, 49, 67, 10, 13,  0,9
 48, 97,  7, 76, 22, 35,  0,  0,  5, 31, 49, 65,100, 95, 52,100,8
 54, 96, 83, 63,100,100, 29, 80, 87, 63, 96, 54, 78,  4,  0,  0,9
 54,100, 29, 87,  6, 55,  0, 23, 48,  0,100, 21, 40, 35, 12, 17,6
 24, 88,  0, 46, 54, 45, 20,  0, 24, 55, 38, 95, 51, 94,100,100,5
 55, 61, 81,100, 68, 79, 56, 33, 30,  0,  0,  1, 51,  2,100,  6,1
 46, 83, 41, 52, 38, 15,  0,  0, 18, 32, 36, 65, 59, 87,100,100,5
 61, 95, 39, 68,100,100, 45, 76,  0, 45, 10,  0, 90, 36, 21, 50,8
 13, 88, 10, 56, 54, 29, 30,  0, 10, 35,  0, 79, 46, 99,100,100,5
 33, 61, 63, 93, 60,100, 55, 57, 42, 15,  0,  0, 50,  5,100,  7,1
 48, 99,  8, 92, 50, 73, 63,100,100, 67, 99, 23, 53,  0,  0,  3,9
 30, 88,  7, 77,  0, 33, 30,  0, 82,  6,100, 45, 74, 82, 26,100,0
 38,100,  6, 62, 44, 35,  7,  0,  0, 23,  9, 72, 45, 98,100, 96,5
  0, 67, 59,100, 79, 98, 71, 54, 71, 12,  9,  1,  2,  0,100,  3,1
 37, 92,  6, 59,  0, 13, 39,  0, 78, 25,100, 65, 75,100, 30,100,0
 22,100, 52, 98, 58, 62, 32, 33,  0, 13, 27,  9, 63,  5,100,  0,2
 25, 46,100, 31, 80,  0,  0,  9, 38, 45, 89, 78, 54,100, 20, 68,8
 32, 90,  0, 64, 66, 29, 79,  0, 12, 26, 60, 67,100,100, 16, 79,8
 75,100, 35, 82,  2, 53,  0, 21, 44,  0,100,  8, 68, 31, 16, 21,6
100, 99, 55,100, 22, 79, 27, 51, 74, 47, 87, 19, 47,  0,  0,  1,5
 45, 98, 13, 71, 13, 21, 59,  0,100, 34, 81, 79, 28,100,  0, 67,0
  0, 91, 41,100, 67, 76, 53, 61, 99, 48,100, 15, 54,  0,  6,  7,3
  0, 85, 27,100, 54, 85, 44, 55, 22, 29, 33,  7, 66,  2,100,  0,2
 21, 73, 12, 31, 40,  0, 81, 18,100, 55, 82, 94, 37,100,  0, 75,0
  9, 98, 29, 65, 81, 99, 10,100, 58, 75,100, 62, 87, 17,  0,  0,9
 74, 90, 50,100, 56, 72,100, 82, 93, 54, 90, 12, 47,  0,  0,  7,9
  0, 89,  4, 47, 21,  0, 73,  2,100, 45, 78, 89, 25,100, 14, 54,0
 82, 87, 36,100,  0, 60, 10,  8, 62,  0,100, 37, 93, 90, 47, 92,0
 26, 88, 33, 56, 93, 36, 64,  0, 11, 10,  0, 55, 31, 88,100,100,5
 69, 98, 82, 55,100,100, 44, 82, 92, 72, 91, 46, 64,  0,  0,  0,9
  0, 66, 12, 98, 45,100, 70, 79, 45, 49, 35, 15, 66,  0,100,  1,2
  3, 90, 69,100, 58, 98,  0, 77, 36, 58,100, 44, 73,  9,  7,  0,5
 81,100, 33, 88,  0, 50, 11,  9, 77,  6,100, 42, 37, 33, 10,  0,6
 35, 97,  8, 76,  0, 27, 42,  0, 91, 17,100, 65, 60, 97,  8,100,0
 52, 69, 61,100,100, 93, 77, 60, 42, 31,  0,  3, 26,  0, 97,  1,2
 74, 98, 43,100, 69, 89, 90, 82,100, 38, 84,  3, 41,  0,  0,  8,9
 74, 95, 21, 75,  0, 36, 20,  0, 75, 25,100, 64, 78,100, 19, 82,0
 48, 94,  0, 76, 53, 39, 47,  0,  3, 14, 70, 46,100, 88, 28,100,8
 41, 84, 93, 52,100, 12, 33,  0, 47, 39, 93, 74, 72,100,  0, 81,8
  0, 20, 57, 51, 94, 89, 38,100, 44, 61,100, 30, 76,  0, 12, 14,8
 38, 79, 69,100, 88, 80, 61, 56, 87, 38,100, 13, 53,  0,  0,  2,3
 16, 89, 16,100,  0, 70, 15, 42, 81, 51,100, 61, 84, 30, 75,  0,4
 49, 97, 56, 77, 68,100, 40, 82, 78, 55,100, 23, 52,  5,  0,  0,9
 27, 90,  0, 65, 55, 44, 62,  5, 19,  0, 24, 50, 29, 95,100,100,5
 78, 79, 40,100,  6, 71, 16, 33, 16,  0,  0, 32, 46, 58,100, 80,8
100,100, 56, 83, 28, 56, 10, 28, 21,  0, 69,  6, 52, 28,  0, 23,6
 38, 90, 10, 54, 74, 39, 48,  0,  0,  8,  7, 55, 29, 94,100,100,5
100, 79, 64,100, 30, 86, 63, 73, 77, 63, 72, 27, 42,  0,  0,  5,9
 32, 86, 72,100, 74, 71, 44, 44,  3, 22,  0, 18, 54, 18,100,  0,2
 35,100,  0, 88, 58, 44, 55,  0, 30, 39,100, 73, 94, 97, 28, 84,8
 95, 96, 56, 84,  0, 47, 57, 39,100, 55, 93,100, 86, 48, 81,  0,4
100,100, 61, 90, 71, 68, 95, 88, 94, 54, 79, 22, 41,  0,  0, 13,9
 85,100, 32, 76,  0, 44, 74, 48,100, 66, 76, 92, 72, 44, 67,  0,4
 59, 86, 60,100, 96, 91, 71, 63, 87, 47,100, 21, 57,  2,  0,  0,3
 75, 91, 30,100, 24, 60, 53, 21, 11,  0,  0, 37, 44, 70,100, 93,8
 29,100, 11, 85,  0, 65,  3, 45, 46, 39, 83, 39, 84, 19,100,  0,4
100, 99, 59,100, 27, 72,  6, 40,  0,  6, 43,  0, 55, 29,  6, 15,6
100,100, 54, 92, 19, 67,  0, 35, 22,  6, 71,  0, 89, 25, 48, 46,6
 54, 77, 47, 98,100,100, 93, 74, 77, 43, 96, 11, 46,  0,  0, 16,3
 42,100, 12, 68,  0, 27, 32,  0, 76,  9,100, 44, 88, 85, 47, 85,0
 66, 93, 50, 56, 80,100,  0, 55, 17, 35, 59,  0,100, 52,  0, 29,8
 23,100,  0, 58,  8, 12, 58,  0, 99, 29,100, 75, 56,100, 14, 78,0
100,100, 61, 91, 30, 70,  7, 41, 11,  7, 48,  0, 39, 20,  0, 22,6
100, 99, 52, 79,  0, 70, 26,100, 80,100, 81, 65, 57, 32, 35,  0,9
 59,100,  9, 86, 61, 44, 74,  0,  0,  1, 53, 39,100, 82, 35, 88,8
 26, 80, 50,100,100, 95, 58, 72, 50, 47, 90, 20, 53,  0,  0,  5,3
 70, 99, 42, 69, 35, 30,  0,  0, 19, 29, 60, 58,100, 88, 54,100,8
 18, 86,  0, 62, 22,  9, 71,  0,100, 49, 78,100, 29, 94, 17, 41,0
100, 99, 57,100, 18, 79, 16, 45, 61, 52, 78, 22, 39,  0,  0,  7,5
100,100, 58,100, 21, 85, 21, 62, 58, 56, 64, 23, 36,  0,  0,  7,5
 54, 69, 78,100, 70, 55, 39, 18,  0,  0, 16, 23, 58, 18,100, 10,2
  0, 62, 50, 81,100,100, 96, 87, 71, 64, 46, 43, 25, 21, 32,  0,1
  0, 79, 31,100, 64, 88, 49, 58, 24, 30, 10,  1, 56,  0,100, 10,2
  0, 99, 42,100, 23, 75,  2, 50, 23, 27, 93, 43, 81, 25,100,  0,4
 45, 80, 37, 48, 55,100, 40, 67, 58, 14,  0,  1, 35,  0,100,  2,1
 65, 95, 28, 72, 52, 33, 24,  0,  0, 16, 15, 59, 48, 89,100,100,5
100, 89, 41,100, 23, 69, 54, 35, 38,  0,  0, 11, 25, 47, 60, 81,8
 36, 68, 72,100, 81, 90, 63, 46, 47,  7,  0,  2, 49,  0,100,  2,1
 25,100,  8, 84,  0, 63,  0, 44, 33, 30, 83, 34, 87, 18,100,  0,4
 68, 74, 10, 76, 48,100, 86, 81, 97, 46,100, 12, 55,  0,  0, 18,9
 32, 92, 12, 66, 42, 29, 18,  0,  0, 24, 17, 78, 56,100,100, 97,5
 75,100, 40, 90, 11, 59,  0, 27, 32,  0, 98,  5,100, 28, 38, 16,6
 49,100, 17, 82,  0, 61,  0, 40, 49, 38,100, 42, 88, 21, 84,  0,4
 15, 77, 75,100,100,100, 91, 58, 91, 16, 49,  0,  0,  6, 78,  4,1
 46, 71, 84, 96,  7,100, 28, 76,100, 86, 90, 49, 69, 13,  0,  0,9
 16, 73, 38,100, 60, 76, 40, 43,  7, 16,  0,  9, 50,  0,100,  1,2
100,100, 68, 95, 26, 98, 27, 55, 70, 53, 73, 15, 35,  0,  0, 16,5
100, 86, 79, 89, 15,100,  8, 60, 71, 53, 99, 19, 43,  0,  0, 13,5
 59,100, 12, 74,  0, 34, 29,  0, 81, 21,100, 59, 91, 98, 35, 83,0
 57,100, 25, 75,  0, 52, 85, 53,100, 73, 65, 85, 31, 43,  2,  0,4
100, 93, 78, 95, 29,100,  0, 82, 33, 70, 73, 45, 61,  0, 18,  1,5
 24, 83, 58,100, 86, 83, 66, 57,100, 35, 87,  6, 42,  0,  0, 13,3
 61, 91, 88,100,100, 81, 78, 61, 63, 38, 60, 14, 34,  0,  0,  1,3
 32, 80, 71,100,100, 85, 62, 61, 78, 50, 83, 14, 40,  0,  0, 20,3
 66, 91, 22, 73, 50, 27, 19,  0,  0, 33, 65, 60,100, 96, 24,100,8
 59,100, 24, 68, 24, 19, 69,  0,100, 42, 74, 85, 21, 63,  0, 19,0
 73,100, 35, 93,  6, 61,  0, 25, 42,  0,100, 18, 72, 42, 19, 21,6
  9, 79, 81, 99,100,100, 81, 73, 77, 45, 74, 17,  0,  0, 15,  3,1
 63, 62, 67,100,  5, 79, 52, 41, 73,  0,  0,  2, 32, 42,100, 75,8
 23, 97, 20, 61, 66, 44, 41,  0,  8, 24,  0, 82, 44, 98,100,100,5
  0,100, 45, 94, 69, 70, 56, 35, 42,  0, 15, 19, 45, 33,100, 35,7
 32,100, 32, 79,  0, 48, 25, 28, 96, 34,100, 64, 77, 34, 77,  0,4
 37, 94, 53, 48, 41,  6,  0,  0,  4, 45, 17, 90, 57,100,100,100,5
  0, 88, 44,100,100, 85, 88, 45, 60,  8, 25,  0, 32, 25, 98, 27,7
  0, 78, 25,100, 58, 77, 46, 37, 10, 12, 19, 24, 62,  9,100,  0,2
 47, 89, 20, 55, 36,  6, 80,  0,100, 45, 77, 90, 32,100,  0, 67,0
 41, 82, 64,100, 83, 77, 46, 53, 93, 42,100, 19, 52,  6,  0,  0,3
  0, 72, 50, 85,100,100, 91, 81, 77, 60, 55, 38, 38, 18, 34,  0,1
100,100, 57, 81, 23, 58,  0, 35,  7,  9, 61,  0, 68, 20, 20, 22,6
 35, 73, 63,100, 97, 87, 58, 64,100, 44,100, 11, 50,  0,  0,  8,3
  0, 57, 33, 76, 58,100, 78, 99, 78, 74, 78, 49, 83, 24,100,  0,1
 43, 98,  0, 69, 57, 49, 62,  7, 15,  0, 17, 50, 34, 95,100,100,5
  0, 82, 23, 98, 65,100, 75, 72, 53, 43, 28, 16, 58,  2,100,  0,2
  0, 88, 18,100, 68, 97, 59, 70, 55, 50,100, 37, 84, 11, 35,  0,3
 51, 94,100,100, 48, 91,  6, 66, 42, 50, 87, 28, 60,  5,  0,  0,5
 22,100,  3, 94,  0, 51, 49, 44,100, 61, 64, 86, 64, 43, 60,  0,4
 16, 67, 30,100, 76, 97, 71, 57, 41, 23,  0,  0, 50,  3,100,  1,2
 36,100,  2, 70,  0, 43, 53, 42,100, 43, 68, 70, 45, 35, 22,  0,4
 56,100, 19, 76,  0, 33, 24,  0, 74, 25,100, 65, 70, 87, 23, 60,0
 30, 71,  4, 60,  0, 11, 54,  0,100, 32, 97, 80, 45,100,  6, 66,0
 67, 86, 59, 66, 95, 26, 44,  0,  0, 30, 59, 63,100, 98, 19,100,8
 96, 98, 83,100, 47, 68, 26, 32, 49,  0,100, 18, 53, 39,  0, 27,6
 47, 86, 87,100,100, 74, 67, 51, 97, 32, 96,  7, 48,  0,  0,  7,3
 23,100, 19, 64, 51, 32, 16,  0,  0, 33,  8, 84, 54, 90,100, 92,5
  3, 90, 41,100,100,100, 89, 68, 54, 33, 19,  0,  0, 15, 54, 23,7
 38,100, 10, 69,  0, 27, 29,  0, 71,  9,100, 42, 88, 81, 46, 92,0
 41,100,  6, 89,  0, 57, 12, 25, 54,  4,100, 24, 55, 25, 17,  0,6
 87, 82, 70, 64, 12, 67, 41,100,100, 90, 98, 48, 62, 12,  0,  0,9
  0, 80, 22,100, 43, 71, 36, 37,  9,  8,  7, 12, 54, 16,100,  0,2
 39, 83, 17, 65, 37, 26, 17,  0,  0, 36, 44, 70,100,100, 32, 93,8
100,100, 74, 85, 34, 59,  0, 31,  7,  1, 68,  0, 60, 18,  0, 18,6
  9, 95,  3, 60, 65, 67, 66,  8, 11,  0,  0, 61, 32, 91,100,100,5
 11, 83,  0, 38, 21,  0, 71,  1,100, 37, 87, 80, 41,100,  5, 71,0
100, 95, 74,100, 25, 89, 17, 53, 72, 45, 99, 19, 53,  3,  0,  0,5
 22, 71, 55, 44, 42, 11,  0,  0,  1, 37, 13, 71, 53, 91,100,100,5
 12, 54, 30,100, 62, 87, 43, 39,  3,  7,  0,  1, 50,  0,100,  4,2
100,100, 58, 81, 27, 56,  1, 28,  0,  0, 53,  5, 53, 30,  0, 27,6
 76, 69, 24, 51,  0, 72, 39,100, 91, 99,100, 66, 93, 32, 87,  0,9
 31,100,  0, 80,  4, 30, 37,  0, 81,  8,100, 47, 70, 82, 26, 91,0
 97, 89, 68,100, 32, 68, 13, 32, 39,  0,100, 10, 46, 26,  0, 10,6
 84, 76, 76,100, 19, 88, 55, 83,100, 82, 73, 53, 38, 26,  0,  0,9
 27, 51,  0, 22, 43,  0, 90, 13,100, 54, 75, 93, 27,100, 12, 61,0
  4, 85, 39,100, 83, 85, 57, 60, 59, 41,100, 21, 62,  0,  0,  1,3
 48,100, 24, 62,  0, 35, 93, 33,100, 67, 74, 77, 63, 39, 56,  0,4
100,100, 54, 88, 22, 64,  0, 35,  6,  7, 57,  0, 65, 21, 14, 21,6
 77,100, 28, 80, 63, 41, 59,  0,  0, 10, 47, 44,100, 75, 61, 94,8
 32, 71, 54,100, 82, 77, 62, 43, 24, 17,  0,  8, 50,  6,100,  0,2
 36, 86, 68,100,100, 77, 62, 52, 71, 45, 99, 19, 52,  2,  0,  0,3
100, 97, 49,100, 11, 82, 10, 51, 54, 52, 76, 29, 47,  5,  0,  0,5
  8, 77, 39, 95, 86,100,100, 80, 68, 59, 73, 35, 40, 15,  0,  0,3
  0, 39, 35, 58, 69, 76,100,100, 86, 88, 69, 60, 52, 30, 45,  0,1
 44, 75, 21, 38,  0,  0, 18, 28, 56, 60,100, 90, 82,100, 28, 81,8
 34, 74, 75,100,100, 69, 76, 27, 34,  0,  0, 10, 49, 15,100,  5,2
  8, 56, 53, 77,100,100,100, 99, 79, 71, 74, 42, 60, 14,  0,  0,1
 26, 65,  0, 46,  4,  1, 54,  0, 95, 30,100, 75, 59,100, 12, 82,0
  0,100, 70, 95,100, 71, 70, 38, 37,  4, 10,  0, 22, 28, 97, 30,7
 92,100, 57, 80, 21, 53,  0, 22, 37,  0,100, 14, 76, 37,  7, 32,6
100,100, 39, 84, 58, 51, 88, 20, 25,  0,  0, 24, 42, 54, 98, 81,8
 23, 85, 69,100, 62, 68, 53, 27, 32,  0,  0,  2, 50,  5,100,  3,1
 92,100, 49, 88,  8, 59, 56, 45,100, 69, 82, 56, 39, 29,  0,  0,4
 19, 93, 66,100, 78, 78, 41, 58, 63, 41,100, 23, 53,  9,  0,  0,3
 16, 88, 47,100, 50, 69, 28, 38,  0, 13, 23,  1, 62,  1,100,  0,2
  5, 39,  0, 61, 55, 84,100,100, 73, 75, 55, 50, 45, 25, 59,  0,1
 13, 85, 76,100,100, 69, 74, 35, 40,  1, 12,  0,  0, 33, 81, 37,7
  5, 56,  5, 16, 56,  0,100, 29, 97, 68, 59,100,  8, 93,  0, 55,0
 30, 74, 45,100, 87, 90, 56, 59,100, 40, 83,  9, 30,  0,  0, 15,3
  0, 63, 55, 75, 84, 97,100,100, 91, 75, 81, 50, 77, 25, 81,  0,1
 58, 74,100,100, 94, 75, 85, 35, 59,  2,  0,  0, 29,  2, 88,  3,1
 73, 68,100,100, 48,100, 20, 71, 79, 77, 84, 46, 48, 15,  0,  0,9
 93, 73, 57,100,  0, 81, 36, 55,100, 71, 99, 43, 91,  6, 26,  0,9
 51, 83, 75,100, 82, 76, 74, 47,100, 24, 74,  3, 32,  0,  0, 16,3
 47,100, 38, 94, 12, 68,  0, 42, 48, 39,100, 52, 80, 26, 83,  0,4
 16, 81, 32, 63, 56, 30, 17,  0,  0, 36,  5, 79, 36, 99,100,100,5
  0,100, 52, 98,100, 88, 56, 59, 41, 19, 60,  0, 41, 30, 92, 36,7
 13, 92,  6, 38, 34,  0, 79,  8,100, 55, 79,100, 34,100,  0, 66,0
  0, 84, 37,100, 59, 76, 24, 49, 70, 43,100, 21, 60,  0,  7,  6,3
  0, 93, 64,100,100, 80, 76, 44, 52,  8, 27,  0, 30, 24, 96, 31,7
 25, 79, 58,100, 88, 84, 56, 56, 79, 43,100, 19, 54,  0,  0,  8,3
 35, 96, 87,100, 74, 99, 28, 77, 60, 56,100, 35, 53,  9,  0,  0,5
  5, 96, 37,100, 66, 76, 42, 45,  4, 22,  0,  3, 50,  1,100,  0,2
 55, 85,100,100, 82, 94, 38, 74, 90, 65, 94, 36, 52, 13,  0,  0,5
  0, 90, 43,100, 89, 87, 75, 59, 44, 36,  9, 14, 48,  5,100,  0,2
 88, 81, 51,100, 11, 79, 60, 69,100, 69, 95, 24, 53,  0,  0,  1,9
  0, 85, 19, 63, 86, 31, 94,  0,  3, 15, 39, 50,100, 83, 29,100,8
 55, 99, 55, 68, 77, 26, 38,  0,  0, 13, 20, 56, 49, 92,100,100,5
 27,100,100, 93, 78, 62, 53, 31, 28,  0,  0, 13,  3, 33, 92, 35,7
 27, 81, 43,100, 86, 84, 52, 60, 84, 43,100, 16, 54,  0,  0,  1,3
 34, 98, 58, 68, 75,100, 10, 96, 67, 67,100, 36, 50,  0,  0, 22,9
 12, 66, 51, 92,100,100, 74, 70, 36, 42,  0, 15, 35,  0,100,  9,2
  0, 38, 31, 57, 66, 79,100,100, 76, 76, 53, 51, 40, 26, 44,  0,1
  0, 66, 47,100, 81, 98, 79, 50, 85,  0, 27,  0, 23,  8,100,  0,1
 54, 92, 90,100,100, 95, 63, 89, 33, 66, 52, 33, 32,  2,  0,  0,5
  0, 76, 49,100,100, 82, 58, 41, 28,  0, 82, 15, 28, 51, 34, 88,8
  7, 84, 45,100, 79, 83, 53, 66,100, 52, 93, 19, 50,  0,  0,  5,3
