1,0,28,48,5,2,4,2,2,4,3,1,0,0,24,0,0,46,16,3,38,1,1
2,0,23,9,23,2,4,6,1,3,1,1,1,1,2,0,0,35,43,3,11,3,1
2,0,40,1,40,2,4,2,0,3,1,1,0,1,24,1,2,47,72,2,23,1,1
1,0,40,54,40,2,1,3,2,5,0,3,0,2,24,0,0,54,84,0,44,1,1
2,0,40,54,40,0,0,0,2,0,0,0,0,2,24,0,0,54,84,0,44,3,1
2,0,20,35,15,3,3,6,1,4,3,2,3,3,24,2,5,26,43,0,44,3,1
2,0,40,39,3,0,0,5,1,5,0,0,0,3,6,0,0,54,84,2,17,1,1
2,0,40,35,15,2,4,5,0,2,1,3,1,3,24,1,0,23,57,3,11,3,1
1,0,23,0,40,2,4,2,0,5,3,3,3,3,24,1,1,54,84,0,44,2,0
2,0,22,47,15,2,3,2,0,5,3,1,3,1,18,1,2,25,52,3,44,1,1
1,0,16,28,3,0,0,4,1,4,0,4,1,1,10,4,0,11,52,0,44,3,0
2,0,18,54,11,2,4,3,0,2,0,3,1,3,24,0,0,46,55,0,44,1,1
1,0,16,34,5,3,3,1,1,3,2,2,3,3,24,4,0,22,45,1,2,3,0
1,0,20,39,16,4,2,1,1,1,2,2,2,3,24,4,4,21,42,0,44,3,0
2,0,23,6,28,1,4,3,0,0,3,0,0,2,24,0,0,32,84,0,44,3,1
2,0,31,36,38,4,4,4,1,0,3,2,1,0,24,0,0,16,34,0,44,3,1
2,0,22,45,15,1,4,4,1,4,3,1,2,1,24,1,1,8,28,3,28,3,1
2,0,23,35,40,3,3,0,1,0,2,2,0,2,24,0,0,9,20,1,44,3,1
2,0,21,35,5,2,3,4,1,3,2,2,3,0,3,4,2,5,27,1,19,3,1
2,0,9,23,33,0,3,5,1,4,3,2,1,3,24,2,3,0,34,3,44,3,1
1,1,40,0,22,4,3,4,1,5,2,2,0,2,24,4,0,13,9,0,44,3,0
2,0,20,28,6,3,3,4,1,4,3,1,1,0,24,1,0,26,61,1,11,3,1
2,0,40,35,23,2,4,5,0,5,3,3,0,2,24,0,0,36,53,0,44,1,1
1,0,17,49,11,3,3,1,1,3,4,2,0,2,24,1,4,13,23,0,44,3,0
1,0,18,25,1,2,3,4,2,0,2,4,0,2,24,4,0,20,41,0,44,3,0
1,0,23,35,7,3,3,2,0,3,4,2,3,3,24,3,3,41,52,2,14,2,0
1,0,23,52,19,2,4,0,0,3,1,4,1,0,24,1,1,48,71,0,44,1,1
1,0,21,35,7,3,3,4,0,1,3,2,0,2,24,2,0,10,43,0,44,3,0
1,0,23,35,20,2,3,1,1,3,2,4,0,2,24,2,5,27,26,0,44,3,0
2,0,11,28,1,3,0,6,1,4,2,1,3,3,24,2,3,18,33,2,44,3,1
2,0,23,48,40,3,3,6,1,5,1,1,3,3,24,2,1,23,51,1,23,1,1
2,0,13,28,20,0,0,0,2,0,0,0,1,3,24,0,1,19,22,3,11,2,1
1,0,10,21,37,3,3,4,1,3,3,2,3,3,24,1,4,11,15,0,44,3,0
2,0,30,54,10,2,3,6,1,5,1,4,3,2,24,0,0,12,33,1,19,3,1
1,0,23,0,40,2,4,2,0,5,3,3,3,3,24,1,1,54,84,0,44,2,0
2,0,23,52,15,4,4,5,0,5,1,1,3,3,24,2,1,28,42,0,44,3,1
2,0,40,54,40,0,0,0,2,0,0,0,0,2,24,0,0,23,73,0,44,1,1
2,0,16,49,34,2,4,2,0,0,3,1,3,1,24,1,1,42,81,0,44,2,1
1,0,13,25,0,2,3,4,1,4,2,4,3,2,24,2,3,21,19,1,2,3,0
2,0,17,39,7,0,3,1,1,3,1,4,0,2,24,4,1,23,6,3,17,1,1
2,0,18,48,11,1,4,5,1,3,1,3,1,3,24,1,1,23,14,1,10,1,1
2,1,27,6,15,3,4,1,0,4,3,1,2,3,3,0,0,25,30,1,44,3,0
2,0,14,26,1,2,3,6,1,0,4,4,3,3,24,4,2,16,47,2,6,3,1
1,0,24,34,16,4,3,4,1,1,2,2,3,2,24,3,0,18,47,2,12,3,0
2,0,16,23,1,3,3,4,1,1,4,2,3,3,24,4,5,15,47,0,44,3,1
1,0,40,54,40,0,0,0,2,0,0,0,0,2,24,0,0,54,84,0,44,3,0
2,0,18,43,6,0,0,0,0,0,0,0,0,2,24,0,0,49,1,0,44,3,1
2,0,19,23,19,3,2,1,1,3,4,0,0,2,24,0,0,54,84,0,44,2,1
2,0,40,31,14,2,4,5,1,4,1,1,3,3,24,1,2,13,67,0,44,3,1
2,0,30,49,27,1,1,0,0,2,1,0,0,2,24,0,0,54,84,2,11,2,0
2,0,23,51,20,1,4,0,1,3,1,1,0,2,24,1,0,24,44,2,11,3,1
