3.618,2.1906,0,0,0,0,0,29.4,2,0,0,0,2.333,1.522,7.853,0,0.959,1.147,0,0,0,1.178,0,0,0,0,1.732,0.294,0,0,2.094,0,0,0,0,2.794,1.7,0,6.333,0,0,1
4.214,2.6272,0,0,0,0,0,30,3,0,0,0,2.523,1.459,8.755,0,0.959,1.145,0,0,0,1.213,0,0,0,0,1.902,-0.181,0,0,2.052,0,0,0,0,2.998,1.722,0,6.77,0,0,1
3.732,2.3391,0,0,0,0,0,30,2,0,0,0,2.511,1.585,8.16,0,0.959,1.145,0,0,0,1.196,0,0,0,0,1.802,-0.181,0,0,2.488,0,0,0,0,2.846,1.667,0,6.557,0,0,1
3.879,2.5951,0,0,0,0,0,31,2,0,0,0,2.908,2.281,8.743,0,0.96,1.143,0,0,0,1.202,0,0,0,0,1.902,0.036,0,0,3.685,0,0,0,0,2.924,1.611,0,7.029,0,0,1
3.942,2.7719,1,0,0,0,0,31.6,2,0,0,0,3.44,2.777,9.207,0,0.969,1.141,0,0,0,1.22,0,0,1,0,1.95,0.003,0,0,5.294,0,0,0,0,3.542,1.739,0,8.127,0,1,1
3.966,2.852,1,0,0,0,0,32,2,0,0,0,4.075,3.146,9.522,0,0.965,1.138,0,0,0,1.243,0,1,0,0,1.97,0,1,0,6.909,0,0,0,0,6.866,1.603,0,11.578,0,1,1
3.732,2.3761,0,0,1,0,0,26.3,2,0,1,0,2.532,1.585,8.16,0,0.969,1.157,0,0,0,1.152,0,0,0,0,1.802,-0.195,0,0,2.488,0,0,1,2,2.858,2,1,6.599,0,0,1
4,2.6264,0,0,0,0,0,23.1,0,0,0,0,2.167,0.811,8.318,0,0.972,1.166,0,0,0,1.182,0,0,0,0,1.732,-0.522,0,0,1,0,0,0,0,2.991,2,1,6.579,0,0,1
2,1.1521,0,0,0,0,0,16.7,1,1,0,0,1.549,0,4.174,0,1.016,1.173,0,0,0,0.93,0,0,0,0,1,-1.099,0,0,1,0,0,0,1,2.279,4,0,4.948,0,0,1
3.732,2.4062,0,0,0,0,0,27.8,2,1,0,0,2.555,1.585,8.16,1,0.979,1.15,0,0,0,1.134,0,0,0,0,1.802,-0.205,0,0,2.488,0,0,0,1,2.874,2.333,0,6.649,0,0,1
4,2.3699,0,0,0,0,0,30,1,1,0,0,2.273,1,8.482,0,0.998,1.146,0,0,0,1.09,1,0,0,0,2.17,0.34,0,0,1,0,0,0,0,3.302,2.083,0,7.174,0,0,1
3.414,2.2525,0,0,0,0,0,20,2,2,0,0,2.243,1,7.408,0,1.031,1.166,0,0,0,0.98,0,0,0,0,1.618,-0.642,0,0,1.707,0,0,0,2,2.817,3.75,0,6.32,0,0,1
4.17,2.8042,0,0,0,0,0,23.1,2,2,0,0,2.449,0.971,8.597,1,1.015,1.16,0,0,0,1.044,0,0,0,0,1.848,0.391,0,0,1.542,0,0,0,2,3.047,3.367,0,6.782,0,0,1
4.303,2.9558,0,0,0,0,0,25,2,2,0,0,2.608,1.459,8.815,2,1.005,1.156,0,0,0,1.056,0,0,0,0,1.932,-0.229,0,0,1.745,0,0,0,2,3.083,3.056,0,6.914,0,0,1
3.414,2.6294,0,0,0,0,0,37.5,1,1,0,0,2.333,1,7.408,1,1.012,1.13,0,0,0,1.215,0,0,0,0,1.618,-0.66,0,0,1.707,0,0,0,1,3.188,3.5,0,7.035,0,0,1
4.214,3.0057,0,0,0,0,0,25,1,2,0,0,2.608,1.459,8.755,1,1.005,1.156,0,0,0,1.104,0,0,0,0,1.902,-0.236,0,0,2.052,0,0,0,1,3.087,2.722,0,6.989,0,0,1
3.848,2.8521,0,0,0,0,0,27.3,2,2,0,0,2.858,2,8.584,1,0.993,1.151,0,0,0,1.117,0,0,0,0,1.879,-0.076,0,0,3.284,0,0,0,1,2.997,2.375,0,7.074,0,0,1
3.414,2.3729,0,0,0,0,0,30,1,1,0,0,2.263,1,7.408,1,0.998,1.146,0,0,0,1.142,0,0,0,0,1.618,-0.589,0,9.174,1.707,0,0,0,0,3.038,3.125,0,6.735,0,0,1
4.393,3.6458,0,0,0,0,0,37,3,1,0,2.487,3.233,2.187,9.562,1,0.978,1.131,0,0,0,1.259,0,0,0,0,2.048,0.013,0,10.02,3.684,0,0,0,0,3.39,2.303,0,8.029,0,0,1
4.562,3.3225,0,0,0,0,0,31.3,3,1,0,0.259,2.634,0.918,9.184,2,0.984,1.143,0,0,0,1.206,0,0,0,0,2,-0.218,0,10.144,1.521,0,0,0,0,3.375,2.667,0,7.403,0,0,1
4,2.9193,0,0,0,0,0,30,2,1,0,0.167,2.279,0.811,8.318,0,0.998,1.146,0,0,0,1.195,0,0,0,0,1.732,-0.596,0,9.444,1,0,0,0,0,3.261,3.167,0,7.097,0,0,1
4.694,3.646,0,0,0,0,0,30,2,2,0,-0.671,2.917,1.406,9.425,4,0.998,1.146,0,0,0,1.14,0,0,0,0,2.101,-0.077,0,10.162,1.631,0,0,0,1,3.417,2.875,0,7.595,0,0,1
4.236,2.9879,0,0,0,0,0,33.3,0,2,0,-0.653,3.974,3.574,10.082,2,0.972,1.138,0,0,0,1.205,0,0,0,0,1.996,0,0,10.389,10.108,0,0,0,1,3.329,1.987,0,8.414,0,0,1
4.17,3.4453,0,0,0,0,0,27.3,1,2,0,-0.245,2.512,0.971,8.597,1,1.028,1.151,0,0,0,1.112,0,0,0,0,1.848,0.425,0,9.59,1.542,0,0,0,0,3.337,3.233,0,7.294,0,0,1
4.214,3.3939,0,0,0,0,0,28.6,2,2,0,-0.211,2.662,1.459,8.755,1,1.014,1.149,0,0,0,1.138,0,0,0,0,1.902,-0.249,0,9.822,2.052,0,0,0,0,3.344,2.944,0,7.382,0,0,1
4.214,3.7074,0,0,0,0,0,33.3,1,2,0,-0.329,2.713,1.459,8.755,1,1.025,1.139,0,0,0,1.186,0,0,0,0,1.902,-0.263,0,9.75,2.052,0,0,0,0,3.38,3.194,0,7.543,0,0,1
4.233,3.4039,0,0,0,0,0,27.8,1,3,0,-0.262,2.938,1.906,9.011,1,1.022,1.15,0,0,0,1.119,0,0,0,0,1.95,-0.087,0,10.041,2.999,0,0,0,0,3.349,2.833,0,7.61,0,0,1
4.334,3.6943,0,0,0,0,0,33.3,1,2,0,-0.241,2.838,1.557,8.944,3,1.013,1.139,0,0,0,1.164,0,0,0,0,1.97,0.149,0,10.118,2.195,0,0,0,0,3.39,2.952,0,7.596,0,0,1
4.372,3.3652,0,0,0,0,0,33.3,1,2,0,-0.177,3.139,2.246,9.253,3,0.993,1.139,0,0,0,1.186,0,0,0,0,2.024,-0.025,0,10.624,3.412,0,0,0,0,3.394,2.517,0,7.788,0,0,1
5.392,4.5881,0,0,0,1,0,30.8,6,3,0,-0.209,3.517,1.907,10.633,13,0.989,1.144,0,0,0,1.169,0,0,0,0,2.314,0.001,0,11.278,3.598,0,0,0,1,3.503,2.461,0,8.269,0,0,1
4.446,3.6985,0,0,0,0,0,30,0,4,0,-0.796,3.192,1.922,9.523,6,1.036,1.146,0,0,0,1.116,0,0,0,0,2.061,-0.028,0,20.804,3.132,0,0,0,0,3.431,3.133,0,8.008,0,0,1
4.411,3.5866,0,0,0,0,0,31.8,2,4,0,-0.328,3.699,2.948,9.956,8,0.995,1.142,0,0,0,1.164,0,0,0,0,2.08,0,0,22.47,6.131,0,0,0,0,3.393,2.407,0,8.325,0,0,1
4.527,3.7942,0,0,0,0,0,32.5,4,4,0,-0.117,4.14,3.427,10.56,10,0.981,1.14,0,0,0,1.184,0,0,0,0,2.13,0,0,23.699,9.594,0,0,0,0,3.393,2.086,0,8.693,0,0,1
4.347,3.1269,0,0,0,0,0,33.3,1,2,0,-0.076,3.809,3.309,9.933,3,0.975,1.138,0,0,0,1.202,0,0,0,0,2.019,0,0,10.914,8.395,0,0,0,0,3.358,1.96,0,8.298,0,0,1
4.562,3.8122,0,0,0,0,0,33.3,1,2,0,-0.759,2.723,0.918,9.184,4,1.025,1.139,0,0,0,1.179,0,0,0,0,2,-0.258,0,9.6,1.521,0,0,0,1,3.511,3.556,0,7.676,0,0,1
4.629,4.0061,0,0,0,0,0,33.3,1,2,0,0.086,2.847,1.379,9.312,5,1.013,1.139,0,0,0,1.189,0,0,0,0,2.053,0.149,0,10.19,1.776,0,0,0,0,3.523,2.976,0,7.747,0,0,1
4.655,2.409,0,0,0,0,0,35,1,3,0,0.094,3.204,2.182,9.765,6,1.02,1.135,0,0,0,1.157,1,0,0,0,2.256,0.014,0,10.698,2.989,0,0,0,0,3.542,2.667,0,8.185,0,0,1
4.644,3.9071,0,0,0,0,0,31.6,2,3,0,-0.104,3.082,1.837,9.467,5,1.021,1.142,0,0,0,1.149,0,0,0,0,2.084,0.049,0,10.469,2.732,0,0,0,1,3.525,3.093,0,7.886,0,0,1
4.646,3.9619,0,0,0,0,0,34.3,2,5,0,-0.189,3.707,2.587,10.202,10,1.017,1.137,0,0,0,1.184,0,0,0,0,2.107,0,0,21.879,6.086,0,0,0,0,3.535,2.775,0,8.578,0,0,1
4.468,4.1984,0,0,0,0,0,33.3,2,4,0,-1.073,3.37,2.252,9.651,6,1.025,1.139,0,0,0,1.158,0,0,0,0,2.085,-0.008,0,21.27,3.737,0,0,0,0,3.534,2.944,0,8.196,0,0,1
4.562,3.7287,2,0,0,0,0,25,1,2,0,-1.21,3.184,0.918,9.184,0,1.134,1.142,0,0,0,1.19,0,0,0,0,2,-0.271,0,9.435,1.521,0,0,0,1,3.976,4.037,0,8.593,0,2,1
5.206,3.3847,0,0,1,0,0,30.8,1,2,1,-0.947,3.713,2.9,10.416,0,0.979,1.145,0,0,0,1.187,0,0,0,0,2.218,0,0,10.57,6.77,0,0,2,0,3.47,2.167,1,8.295,0,0,1
4.691,3.8787,0,0,0,0,0,25,0,4,1,-2.498,3.125,1.436,9.666,4,1.066,1.161,0,0,0,1.078,0,0,0,0,2.117,0.052,0,19.617,2.428,0,0,2,4,3.483,4.019,1,8.015,0,0,1
4.17,3.6206,0,0,0,0,0,28.6,0,3,0,-1.426,2.612,0.971,8.597,0,1.124,1.149,0,0,0,1.095,0,0,0,0,1.848,0.481,0,17.905,1.542,0,0,0,1,3.427,4.733,0,7.521,0,0,1
4.214,3.3376,0,0,0,0,0,33.3,0,2,1,-1.072,2.774,1.459,8.755,2,1.071,1.148,0,0,0,1.187,0,0,0,0,1.902,-0.277,0,9.377,2.052,0,0,1,1,3.423,4.111,1,7.746,0,0,1
5.206,3.5794,0,0,1,0,0,30.6,1,3,3,-0.919,3.965,3.189,10.627,2,0.985,1.147,0,0,0,1.18,0,0,0,0,2.22,0,0,22.35,8.266,0,0,4,1,3.473,2.306,2,8.611,0,0,1
4.17,2.6629,0,0,0,0,0,26.7,3,1,0,0,2.4,0.971,8.597,2,0.983,1.152,0,0,0,1.12,0,0,0,0,1.848,0.342,0,0,1.542,0,0,0,1,3,2.567,0,6.683,0,0,1
5.175,3.9016,0,0,0,1,0,29.6,3,3,0,-0.239,3.227,1.859,10.165,3,1.002,1.146,0,0,0,1.146,0,0,0,0,2.175,0.014,0,10.355,3.341,0,0,0,0,3.389,2.538,0,7.979,0,0,1
4.642,3.0034,0,0,0,0,2,42.1,1,1,0,0,3.093,1.187,9.631,2,0.987,1.12,0,0,0,1.256,1,0,0,0,2.2,-0.024,0,0,1.487,0,1,0,1,3.639,2.315,0,8.009,0,0,1
4.607,2.9443,0,0,0,0,2,42.1,1,1,0,0,3.093,1.187,9.631,2,0.987,1.12,0,0,0,1.242,1,0,0,0,2.194,-0.024,0,0,1.544,0,1,0,1,3.635,2.315,0,8.009,0,0,1
4.807,3.2486,0,0,0,0,3,42.1,2,1,0,0,3.1,0.881,9.833,3,0.987,1.12,0,0,0,1.272,1,0,0,0,2.246,-0.024,0,0,1.06,0,1,0,1,3.71,2.333,0,8.114,0,0,1
4.828,3.3386,0,0,0,0,2,40,0,2,0,0,3.203,1.261,9.749,4,1.004,1.125,0,0,0,1.219,1,0,0,0,2.247,0.014,0,0,1.436,0,2,0,0,3.677,2.233,0,8.114,0,0,1
4.543,2.7023,0,0,0,0,1,42.9,1,2,0,-0.242,3.309,1.705,9.722,3,1.003,1.119,0,0,0,1.241,1,0,0,0,2.166,-0.008,0,10.395,2.905,0,0,0,0,3.573,2.485,0,8.245,0,0,1
4.521,2.7124,0,0,0,0,1,45,1,1,0,0,3.203,1.661,9.466,1,0.987,1.114,0,0,0,1.268,1,0,0,0,2.154,0.014,0,0,2.593,0,0,0,1,3.587,2.317,0,8.061,0,0,1
4.607,3.1116,0,0,0,0,2,46.7,0,2,0,0,3.151,1.187,9.631,4,1.02,1.111,0,0,0,1.253,1,0,0,0,2.194,-0.026,0,10.036,1.544,0,1,0,1,3.662,2.926,0,8.143,0,0,1
4.863,3.3599,0,0,0,0,3,42.1,0,3,0,0,3.335,1.273,9.967,6,1.027,1.12,0,0,0,1.216,1,0,0,0,2.283,-0.008,0,10.249,1.568,0,2,0,1,3.743,2.864,0,8.33,0,0,1
4.923,3.2457,0,0,0,0,2,44.4,1,2,0,-0.863,3.239,1.185,9.911,4,1.011,1.116,0,0,0,1.248,1,0,0,0,2.267,0.014,0,10.422,1.563,0,0,0,1,3.73,2.8,0,8.28,0,0,1
5.068,3.3983,0,0,0,0,2,41.7,0,4,0,-1.1,3.571,1.59,10.257,10,1.03,1.121,0,0,0,1.202,1,0,0,0,2.343,0.001,0,22.449,2.147,0,0,0,0,3.793,2.833,0,8.593,2,0,1
5.074,3.092,0,0,0,0,2,38.1,4,4,0,-0.98,3.869,2.066,10.59,14,1.001,1.129,0,0,0,1.215,1,0,0,0,2.354,0,0,23.965,3.873,0,0,0,0,3.795,2.467,0,8.789,2,0,1
4.914,3.2253,0,0,0,0,2,41.7,0,4,0,-0.952,3.571,1.59,10.236,10,1.03,1.121,0,0,0,1.202,1,0,0,0,2.307,0.001,0,22.204,2.465,0,0,0,0,3.764,2.833,0,8.591,2,0,1
5.047,2.7377,0,0,0,0,3,50,0,5,0,-2.685,3.634,1.06,10.531,12,1.078,1.104,0,0,0,1.211,3,0,0,0,2.454,-0.001,0,32.533,1.75,0,0,0,1,3.906,3.321,0,8.796,2,0,1
4.825,3.1934,3,0,0,0,3,46.7,1,0,0,0,3.642,1.185,9.902,0,1.034,1.1,0,0,0,1.359,1,0,1,0,2.263,0.014,0,0,1.476,0,2,0,0,4.054,2.483,0,9.085,0,3,0
4.562,1.8929,0,0,6,0,0,35.1,0,0,6,0,3.526,0,10.054,0,0.974,1.139,0,0,0,1.209,2,0,0,0,2.194,0,0,0,4.13,0,0,4,0,3.489,1.744,2,8.179,0,0,0
4.982,2.3934,0,0,0,0,0,42.1,0,3,0,-0.686,3.339,0.762,10.226,8,1.027,1.12,0,0,0,1.204,3,0,0,0,2.424,0.004,0,21.884,1.027,2,0,0,0,3.693,2.773,0,8.297,0,0,0
6.316,7.7233,0,0,0,11,0,31.6,1,2,0,-4.617,4.645,1.747,12.353,2,1.291,1.348,0,0,1,0.906,0,0,0,0,2.69,0,0,9.855,5.094,0,0,0,1,3.993,5.741,0,9.673,0,23,0
6.33,7.9184,0,0,0,13,0,31.8,1,2,0,-4.724,4.795,1.824,12.519,2,1.292,1.35,0,0,1,0.906,0,0,0,0,2.7,0,0,9.894,5.891,0,0,0,1,4.005,5.742,0,9.825,0,27,0
5.236,3.9153,6,0,0,0,6,50,0,0,0,0,4.045,0.799,10.434,0,1.133,1.076,0,0,0,1.408,1,0,1,0,2.414,0.004,0,0,0.873,0,6,0,0,4.337,2.889,0,9.676,0,6,0
5.522,3.7026,0,0,0,3,4,36.7,9,1,0,0,3.769,1.131,11.278,4,0.971,1.131,0,0,0,1.265,1,0,0,0,2.491,0,0,0,1.648,0,1,0,1,3.876,2.022,0,8.78,0,0,0
4,2.3041,0,0,0,0,0,40,0,0,0,0,3.301,0,9.314,0,0.965,1.125,0,0,0,1.274,1,0,0,0,2,0.004,0,0,1.244,0,0,0,0,3.237,1.75,0,7.887,0,0,0
5.511,3.4572,0,0,0,4,0,30.9,9,4,0,0,3.844,1.702,11.324,14,0.988,1.144,0,0,0,1.185,1,0,0,0,2.455,0,0,0,2.753,1,0,0,0,3.582,2.04,0,8.624,0,0,0
5.798,1.9414,1,0,0,0,4,53.3,0,0,0,0,4.75,0,11.103,0,0.97,1.085,0,0,0,1.455,4,0,0,0,2.562,0,0,0,1.471,0,0,0,0,10.329,1.883,0,14.016,0,0,0
5.451,2.8245,0,1,9,2,6,39.2,6,3,10,0,4.167,1.07,11.333,7,1,1.131,0,1,0,1.256,2,0,0,0,2.461,0,0,22.251,4.053,0,4,8,1,3.91,2.481,3,9.32,0,0,0
5.449,3.493,0,0,0,3,3,37.5,9,0,0,0,3.705,1.162,11.208,0,0.964,1.13,0,0,0,1.28,1,0,0,0,2.449,0,0,0,1.726,0,0,0,0,3.814,1.819,0,8.693,0,0,0
4.88,2.4237,2,0,0,0,4,54.5,0,0,0,0,4.426,0.673,10.289,0,0.994,1.08,0,0,0,1.425,2,1,0,0,2.316,-0.001,1,0,2.38,0,2,0,0,6.881,2.012,0,12.284,0,2,0
5.495,2.7485,0,0,0,4,8,38.7,12,2,0,0,4.274,1.059,11.72,8,0.975,1.127,0,0,0,1.271,2,0,0,0,2.494,0,0,0,3.879,0,2,0,2,3.895,2.059,0,9.318,0,0,0
5.87,2.7059,5,0,0,2,4,48.3,1,1,0,0,4.278,0.953,11.16,4,1.039,1.098,0,0,1,1.34,2,0,1,0,2.52,0,0,0,2.321,0,2,0,1,4.28,2.586,0,9.741,0,5,0
5.998,1.8789,6,0,0,3,0,44.4,0,1,0,0.642,4.308,0.749,11.637,3,1.054,1.103,0,0,0,1.332,15,0,1,0,2.859,0,0,0,1.117,6,0,0,0,4.405,2.355,0,9.843,0,6,0
5.997,2.1119,6,0,0,3,0,46.2,0,0,0,0.654,4.268,0.76,11.555,0,1.043,1.099,0,0,0,1.378,10,0,1,0,2.824,0,0,0,1.013,6,0,0,0,4.404,2.366,0,9.796,0,6,0
5.995,2.3808,8,0,0,3,0,41.7,0,0,0,0.394,4.378,0.752,11.528,0,1.074,1.102,0,0,0,1.373,6,0,1,0,2.805,0,0,0,1.076,4,0,0,0,4.407,2.6,0,9.952,0,8,0
5.494,2.7618,0,0,0,2,5,42.6,6,1,0,0,3.914,1.061,11.182,4,0.975,1.119,0,0,0,1.288,2,0,0,0,2.483,0,0,0,2.176,0,1,0,1,3.888,2.04,0,8.961,0,0,0
5.029,1.6864,2,0,7,0,2,38.8,0,0,6,0,4.128,0,10.839,0,0.979,1.119,0,0,0,1.308,5,0,0,0,2.418,0,0,0,3.219,0,0,7,0,4.348,1.71,2,9.423,0,0,0
5.292,4.3135,8,0,0,2,0,28.6,2,1,0,0,4.256,1.907,10.8,2,1.1,1.127,0,0,2,1.321,0,0,1,0,2.255,0.001,0,0,4.275,0,0,0,0,4.277,2.97,0,9.84,0,8,0
4.912,3.4643,3,0,0,0,3,50,0,0,0,0,3.588,0.881,9.863,0,1.052,1.09,0,0,0,1.388,1,0,1,0,2.264,-0.025,0,0,0.95,0,3,0,0,4.139,2.593,0,9.097,0,3,0
5.027,3.5931,4,0,0,0,4,50,0,0,0,0,3.764,0.861,10.084,0,1.079,1.085,0,0,0,1.398,1,0,1,0,2.318,0.014,0,0,0.984,0,4,0,0,4.211,2.711,0,9.329,0,4,0
4.935,3.5218,4,0,0,0,4,50,0,0,0,0,3.764,0.861,10.06,0,1.079,1.085,0,0,0,1.399,1,0,1,0,2.303,0.014,0,0,1.047,0,4,0,0,4.174,2.711,0,9.328,0,4,0
5.119,3.736,5,0,0,0,5,50,0,0,0,0,3.915,0.832,10.265,0,1.106,1.08,0,0,0,1.405,1,0,1,0,2.365,-0.008,0,0,0.952,0,5,0,0,4.27,2.808,0,9.517,0,5,0
5.035,2.6068,3,0,1,0,6,48,0,3,2,0,4.145,0.954,10.713,8,1.064,1.105,0,1,0,1.308,2,0,1,0,2.368,0,0,21.048,3.414,0,6,2,0,4.11,2.833,1,9.572,0,3,0
5.149,1.8559,0,0,0,0,3,40,0,1,0,0,3.783,0.447,10.642,4,0.974,1.125,0,0,0,1.238,3,0,0,0,2.411,0,0,0,2.814,2,1,0,1,3.767,1.825,0,8.579,0,0,0
4.675,2.1615,0,0,0,0,2,52,0,0,0,0,3.478,0,9.971,0,0.972,1.1,0,0,0,1.336,2,0,0,0,2.236,0.001,0,0,2.829,0,0,0,0,3.633,1.91,0,8.453,0,0,0
5.109,2.4912,4,0,2,0,8,44.8,0,0,4,0,4.178,0.749,10.817,0,1.028,1.113,0,0,0,1.336,2,0,1,0,2.398,0,0,0,3.174,0,6,4,4,4.124,2.488,2,9.615,0,4,0
5.045,2.1704,0,0,4,0,4,53.3,0,0,5,0,3.772,0,10.481,0,0.98,1.1,0,0,0,1.338,4,0,0,1,2.385,0,0,0,2.901,0,2,4,1,3.886,1.951,1,8.877,0,0,0
4.461,3.6265,0,0,8,0,0,25.7,0,0,0,0,3.242,2.117,9.797,0,0.975,1.161,0,0,0,1.182,0,0,0,0,2.084,-0.007,0,0,3.798,0,0,4,0,3.216,1.833,3,7.767,0,0,0
4,2.7345,0,1,0,0,0,16.7,0,0,0,0,2.197,0.811,8.318,0,0.988,1.187,1,0,0,1.104,0,0,0,0,1.732,-0.572,0,0,1,0,0,2,2,3.02,2.5,2,6.636,0,0,0
5.382,4.8614,1,0,0,1,0,20,2,4,0,0,3.855,1.352,10.182,6,1.086,1.162,0,0,0,1.154,0,1,0,0,2.264,0.051,0,19.844,1.459,0,0,2,2,6.88,3.889,1,11.599,0,1,0
3,2.0093,0,0,0,0,0,22.2,0,1,0,0,1.926,0.918,6.594,0,0.998,1.162,0,0,0,1.102,0,0,0,0,1.414,0.861,0,0,1.333,0,0,0,0,2.731,2.5,0,6.033,0,0,0
4.414,3.4168,0,0,0,0,0,28.6,4,1,0,0,2.72,1.379,9.222,0,0.977,1.148,0,0,0,1.18,0,0,0,0,2,0.124,0,0,2.133,0,0,0,0,3.189,2.024,0,7.198,0,0,0
3.879,3.1116,0,0,0,0,0,26.1,0,3,0,0,2.995,2.281,8.743,0,1.007,1.154,0,0,0,1.107,0,0,0,0,1.902,0.047,0,0,3.685,0,0,0,0,3.047,2.278,0,7.323,0,0,0
3.414,2.1658,2,0,0,0,0,20,0,0,0,0,2.78,1,7.408,0,0.98,1.109,0,0,0,1.396,0,0,0,0,1.618,-0.501,0,0,1.707,0,0,0,0,4.066,1.917,0,8.467,0,0,0
4.732,3.0634,0,0,0,0,0,28.6,4,4,0,0,3.327,0.827,10.09,8,1.014,1.149,0,0,0,1.118,1,0,0,0,2.236,0.004,0,0,1.026,0,0,0,0,3.426,2.278,0,7.977,0,0,0
4.17,3.021,1,0,0,0,0,22.2,1,1,0,-0.259,4.279,0.971,8.597,0,1.029,1.14,0,0,0,1.495,0,0,0,0,1.848,0.396,0,9.583,1.542,0,0,1,2,10.692,3.257,1,14.218,0,1,0
5.248,4.9627,0,1,0,2,0,33.3,4,0,10,0,3.388,1.792,10.573,0,0.998,1.152,0,0,0,1.257,0,0,0,0,2.247,-0.008,0,0,3.06,0,0,10,0,3.648,2.792,4,8.44,0,0,0
3.414,3.4592,1,0,0,0,0,28.6,0,0,0,0,2.634,1,7.408,0,1.009,1.119,0,0,0,1.384,0,0,0,0,1.618,-0.642,0,0,1.707,0,0,0,0,3.844,2.792,1,8.128,0,0,0
3,1.925,0,1,0,0,0,11.1,0,0,0,0,1.922,0.918,6.594,0,0.997,1.203,1,0,0,1.033,0,0,0,0,1.414,0.852,0,0,1.333,0,0,1,3,2.684,2.833,2,5.93,0,0,0
4.641,2.9372,1,0,0,0,2,47.4,1,0,0,0,3.37,1.261,9.714,0,0.986,1.106,0,0,0,1.331,1,0,1,0,2.214,0.013,0,0,1.783,0,0,0,0,3.729,2.194,0,8.517,0,1,0
5.325,3.1334,4,0,0,0,6,53.3,0,3,0,-1.749,4.054,0.789,10.761,8,1.136,1.082,0,0,0,1.322,3,0,1,0,2.534,0,0,22.449,1.13,0,4,0,0,4.276,3.152,0,9.574,2,4,0
4.783,3.1253,2,0,0,0,2,46.7,1,0,0,0,3.439,1.187,9.668,0,1.012,1.103,0,0,0,1.346,1,0,1,0,2.222,-0.025,0,0,1.358,0,1,0,0,3.927,2.34,0,8.78,0,2,0
4.912,3.2934,0,0,1,0,3,40,2,0,4,0,3.087,0.881,9.863,0,0.976,1.129,0,0,0,1.285,1,0,0,0,2.264,-0.024,0,0,0.95,0,1,2,2,3.72,2.111,1,8.103,0,0,0
4.732,3.2417,0,0,2,0,2,37.5,0,0,4,0,2.997,0.875,9.579,0,0.991,1.14,0,0,0,1.25,1,0,0,0,2.194,0.045,0,0,0.854,0,2,4,4,3.655,2.417,2,7.973,0,0,0
4.596,3.1276,0,0,2,0,2,41.2,1,0,2,0,2.984,0.875,9.54,0,0.979,1.127,0,0,0,1.291,1,0,0,0,2.175,0.043,0,0,1.069,0,1,2,2,3.632,2.167,1,7.954,0,0,0
4.562,3.1562,1,0,1,0,2,42.9,0,0,2,0,3.202,0.875,9.54,0,1.005,1.121,0,0,0,1.308,1,0,1,0,2.17,0.045,0,0,1.14,0,2,2,2,3.87,2.431,1,8.463,0,1,0
