101,56,101,231,72,10,217,31,24,171,232,698,216,72,2,6,187,197,saab
105,55,96,181,56,9,219,30,25,175,231,713,216,74,4,5,187,194,opel
88,39,88,194,69,8,168,40,20,133,199,416,151,74,3,22,186,192,opel
113,53,93,197,62,11,216,31,24,165,221,688,196,72,6,25,188,199,saab
89,42,75,140,55,6,145,46,19,139,170,312,166,71,15,26,191,198,opel
98,35,70,182,68,5,155,41,19,124,184,371,117,71,3,22,202,205,bus
101,48,85,191,60,11,175,38,21,153,192,458,187,62,5,22,197,210,saab
108,54,103,212,65,11,208,32,24,162,228,648,240,71,9,0,189,197,saab
91,40,83,166,60,8,160,41,20,133,189,383,155,72,5,7,186,191,saab
86,43,69,123,54,6,150,46,19,144,174,325,177,87,3,7,180,182,bus
97,35,66,151,64,8,128,52,18,129,148,246,112,66,6,2,195,200,van
105,53,108,206,63,12,222,31,25,168,226,712,201,71,15,35,189,203,saab
94,43,69,161,59,7,152,43,19,143,175,349,187,67,12,11,193,198,saab
96,45,87,169,67,10,154,44,19,149,167,351,174,67,9,8,192,201,van
89,47,80,131,54,11,160,43,20,163,175,369,174,77,1,7,182,193,van
104,55,105,216,68,11,205,32,23,169,221,623,216,71,9,18,189,196,opel
109,54,103,220,66,11,214,31,24,167,229,677,212,70,1,23,188,201,saab
109,53,103,210,63,11,219,30,25,172,229,707,212,71,6,3,188,199,saab
99,54,100,199,62,9,200,33,23,166,222,600,241,70,2,7,189,198,opel
92,46,82,170,58,8,165,40,20,149,181,409,164,61,8,11,200,208,opel
84,38,66,138,62,6,126,54,18,132,144,232,139,70,4,7,185,190,opel
85,42,66,120,53,7,149,45,19,145,173,325,163,85,5,4,180,182,bus
89,36,68,141,59,8,139,47,18,130,166,291,127,73,7,1,189,196,van
108,53,104,181,56,11,220,31,25,167,226,712,214,72,15,18,189,199,saab
104,54,101,197,64,11,213,31,24,172,218,669,222,74,14,4,187,196,saab
100,51,89,199,65,6,201,32,23,159,219,622,205,74,6,7,193,193,bus
85,35,64,129,57,6,116,57,17,125,138,200,123,65,1,23,196,203,van
98,55,108,168,53,11,224,30,25,178,231,737,217,73,8,30,187,198,opel
84,38,74,138,57,8,139,49,18,127,160,282,127,72,9,20,183,191,opel
89,38,78,153,61,7,146,46,19,127,166,314,142,69,0,9,187,194,opel
104,55,105,223,70,10,223,30,25,177,237,737,218,75,14,11,188,196,opel
84,44,65,128,55,8,150,46,19,148,169,325,176,82,1,11,179,183,bus
80,36,69,127,56,7,128,53,18,124,147,240,133,70,2,21,183,191,opel
79,43,72,141,62,8,153,44,19,144,175,344,174,78,0,8,182,188,bus
89,43,77,147,54,8,144,46,19,146,163,308,174,64,13,5,194,201,saab
83,40,59,116,53,7,132,52,18,137,145,250,157,84,12,6,177,183,van
89,50,83,195,65,6,178,37,21,156,207,481,210,71,1,6,189,194,opel
90,40,83,178,61,8,178,37,21,132,199,472,157,71,1,14,187,193,opel
88,42,66,133,57,6,123,54,17,144,147,227,160,66,8,4,193,198,van
96,43,82,161,55,5,186,34,22,141,215,534,162,75,0,6,195,196,bus
93,39,63,146,58,7,128,52,18,134,149,246,158,63,9,7,198,204,saab
98,46,77,199,71,7,166,39,20,150,184,422,180,69,13,9,200,203,bus
93,39,78,164,66,8,139,48,18,140,157,290,126,64,4,7,201,208,van
100,51,109,231,70,11,220,30,25,163,238,722,206,73,11,19,189,198,opel
90,36,85,184,64,6,160,41,20,125,187,385,139,66,9,31,195,203,saab
88,40,79,183,62,7,176,38,21,138,200,462,150,66,0,29,189,199,opel
97,53,105,225,71,12,221,30,25,167,226,713,202,70,3,20,186,200,saab
84,37,70,150,61,7,137,49,18,140,156,278,121,64,0,23,196,205,van
86,39,62,129,59,6,116,57,17,135,137,203,145,64,7,9,199,204,van
85,38,72,130,53,9,134,51,18,132,145,261,123,65,1,24,188,198,opel
87,42,60,116,51,6,150,46,19,141,169,324,171,85,2,14,178,182,bus
103,56,105,183,59,10,210,32,24,173,217,648,218,72,13,22,188,196,opel
90,49,85,141,57,11,159,43,20,167,173,365,186,75,1,11,182,192,van
80,34,42,110,57,3,114,59,17,119,131,191,121,87,4,7,179,183,opel
92,37,75,191,71,6,161,40,20,128,180,393,135,69,1,14,195,202,bus
85,33,50,104,53,4,115,59,17,118,136,193,127,83,1,30,179,185,saab
88,34,69,152,57,5,138,48,18,122,158,284,120,62,9,29,204,210,opel
92,42,69,153,58,8,140,48,18,138,165,290,151,64,10,21,199,206,opel
83,37,49,112,55,5,122,55,17,128,144,219,146,85,8,16,180,184,van
98,39,68,136,56,8,131,52,18,144,159,251,134,72,4,10,186,187,van
97,55,96,170,54,10,216,31,24,173,219,685,218,75,0,4,184,193,opel
108,56,103,234,73,10,221,30,25,174,232,718,214,73,8,3,187,197,saab
90,48,81,144,60,9,150,44,19,156,173,333,200,75,2,0,185,195,van
96,40,100,178,58,8,181,37,21,134,205,486,160,68,5,34,192,202,saab
106,52,108,207,64,12,221,31,25,168,229,709,200,73,22,38,190,205,saab
84,36,75,136,55,6,140,48,18,125,166,290,138,71,4,36,189,195,saab
104,53,101,190,63,10,213,32,24,166,218,664,202,74,13,21,188,198,saab
83,44,70,166,69,5,143,46,18,143,166,306,170,69,7,6,188,193,bus
88,44,71,165,70,7,144,46,19,141,167,312,172,71,4,4,188,193,bus
98,51,84,207,72,7,184,35,21,161,199,520,198,72,9,11,196,199,bus
90,42,63,144,59,7,131,50,18,142,154,259,162,65,15,3,197,204,van
86,40,63,135,56,5,133,50,18,135,152,262,166,70,9,2,187,191,saab
103,49,107,179,54,12,208,32,24,159,214,644,183,66,1,12,191,200,opel
86,44,70,140,64,6,148,45,19,145,170,322,185,82,10,1,181,183,bus
102,52,101,213,64,10,203,33,23,157,214,616,186,65,0,19,193,203,opel
81,38,53,123,58,6,134,51,18,128,147,259,148,83,10,6,177,184,opel
97,41,62,133,56,7,130,52,18,143,158,247,157,78,5,7,184,186,van
96,41,69,153,56,7,141,47,18,141,162,297,169,61,11,8,202,209,saab
86,44,65,129,56,6,152,45,19,150,168,331,177,83,4,13,178,183,bus
97,49,76,203,73,7,178,36,21,157,194,487,186,72,0,7,197,200,bus
108,55,105,230,68,11,218,30,24,171,228,709,210,69,14,4,190,197,opel
91,52,98,196,62,9,193,34,22,161,216,562,244,69,3,1,190,199,opel
84,43,76,180,75,7,155,43,19,143,180,359,173,77,5,12,185,190,bus
95,46,104,208,66,9,191,35,22,148,210,543,169,68,0,28,190,200,saab
95,43,83,198,69,6,177,36,21,139,189,484,163,68,6,4,196,198,bus
96,46,88,160,64,9,151,44,19,148,173,339,182,70,15,11,192,199,van
86,44,77,155,60,7,152,44,19,141,174,345,161,72,9,0,187,192,opel
90,38,79,185,69,6,160,40,20,130,178,393,133,66,2,14,198,205,bus
85,38,75,132,54,7,147,46,19,131,171,318,145,75,7,25,183,188,saab
105,53,105,184,57,11,211,31,24,168,224,661,218,71,0,15,186,197,saab
89,38,77,161,62,7,149,45,19,129,174,327,153,71,6,21,188,193,saab
98,55,104,213,67,9,206,32,23,167,223,629,220,72,5,19,187,196,saab
85,40,66,136,58,6,142,48,19,137,164,295,164,77,2,22,182,186,saab
97,37,78,181,62,8,161,41,20,131,182,389,117,62,2,28,203,211,opel
100,47,88,190,60,10,171,38,21,155,186,440,169,59,15,18,201,210,saab
86,35,44,110,54,2,119,57,17,121,139,208,137,90,6,1,180,183,van
84,42,76,156,64,7,151,44,19,143,179,339,157,75,0,20,187,193,bus
89,45,85,149,59,11,158,43,20,158,177,362,173,75,12,16,183,193,van
91,39,77,153,59,8,139,48,18,139,159,289,123,62,8,17,201,209,van
96,50,94,215,67,9,187,35,22,158,214,525,214,67,8,6,193,201,saab
88,35,60,143,59,7,128,52,18,129,147,246,109,62,1,6,202,209,van
110,46,100,197,61,9,193,34,22,149,209,561,160,65,11,7,194,203,saab
87,41,66,140,58,6,148,46,19,136,164,318,178,79,19,2,181,185,saab
89,47,83,169,61,8,164,40,20,150,189,402,190,72,7,10,187,193,saab
90,43,72,157,64,8,136,49,18,145,158,279,167,64,4,6,201,209,van
90,47,85,161,64,10,163,42,20,160,177,389,185,73,9,0,185,195,van
110,53,104,223,66,10,211,32,24,164,223,659,210,67,5,16,190,203,saab
94,46,91,175,70,12,157,43,20,155,172,358,192,69,15,21,190,200,van
85,44,66,125,58,6,148,45,19,145,170,323,185,84,8,1,180,183,bus
97,47,88,183,60,7,197,33,23,148,214,596,201,74,8,0,192,191,bus
92,37,80,180,67,8,154,43,19,129,180,353,144,69,6,9,190,195,saab
82,43,73,158,68,7,151,44,19,145,181,337,173,80,2,17,183,188,bus
105,51,80,207,71,6,195,33,22,159,214,579,188,75,6,20,194,194,bus
95,46,76,162,66,11,162,42,20,155,175,381,172,74,8,4,184,193,van
89,35,52,121,57,4,122,55,17,125,139,220,128,82,5,13,181,184,saab
105,51,105,197,60,11,191,35,22,162,207,545,194,64,18,4,196,205,saab
94,40,85,186,62,9,169,39,20,139,184,430,133,61,2,9,200,210,saab
108,51,100,206,63,10,196,34,23,159,214,576,201,65,7,16,194,205,saab
