1,32.33,7.5,2,10,5,1.585,1,0,0.0,1,1,420.0,1.0,0
1,51.42,0.04,2,14,8,0.04,1,0,0.0,0,2,0.0,3001.0,1
1,31.57,0.625,2,4,4,0.25,0,0,0.0,0,2,380.0,2011.0,0
1,30.17,0.5,2,8,4,1.75,1,1,11.0,0,2,32.0,541.0,1
0,24.92,1.25,2,1,1,0.0,1,0,0.0,0,2,80.0,1.0,0
0,29.75,0.665,2,9,4,0.25,0,0,0.0,1,2,300.0,1.0,0
1,32.42,2.165,1,4,1,0.0,0,0,0.0,0,2,120.0,1.0,0
1,27.83,1.5,2,9,4,2.0,1,1,11.0,1,2,434.0,36.0,1
1,59.67,1.54,2,11,4,0.125,1,0,0.0,1,2,260.0,1.0,1
1,32.42,3.0,2,2,4,0.165,0,0,0.0,1,2,120.0,1.0,0
1,76.75,22.29,2,10,9,12.75,1,1,1.0,1,2,0.0,110.0,1
1,13.75,4.0,1,9,4,1.75,1,1,2.0,1,2,120.0,1001.0,1
1,30.08,1.04,1,3,5,0.5,1,1,10.0,1,2,132.0,29.0,0
1,21.17,0.875,1,8,8,0.25,0,0,0.0,0,2,280.0,205.0,0
1,36.33,2.125,1,9,4,0.085,1,1,1.0,0,2,50.0,1188.0,1
1,54.58,9.415,2,1,1,14.415,1,1,11.0,1,2,30.0,301.0,1
0,38.92,1.665,2,6,4,0.25,0,0,0.0,0,2,0.0,391.0,0
1,41.17,1.335,2,2,4,0.165,0,0,0.0,0,2,168.0,1.0,0
0,22.83,2.29,2,11,8,2.29,1,1,7.0,1,2,140.0,2385.0,1
1,26.67,2.71,1,13,4,5.25,1,1,1.0,0,2,211.0,1.0,1
0,17.92,0.54,2,8,4,1.75,0,1,1.0,1,2,80.0,6.0,0
0,30.58,10.665,2,11,8,0.085,0,1,12.0,1,2,129.0,4.0,0
1,23.5,3.165,1,4,4,0.415,0,1,1.0,1,2,280.0,81.0,0
0,20.08,1.25,2,8,4,0.0,0,0,0.0,0,2,0.0,1.0,0
1,29.83,2.04,1,14,8,0.04,0,0,0.0,0,2,128.0,2.0,0
1,45.17,1.5,2,8,4,2.5,1,0,0.0,1,2,140.0,1.0,0
1,25.08,1.71,2,14,4,1.665,1,1,1.0,1,2,395.0,21.0,1
1,34.17,5.25,2,9,4,0.085,0,0,0.0,1,2,290.0,7.0,1
1,38.58,3.335,2,9,4,4.0,1,1,14.0,0,2,383.0,1345.0,1
1,34.75,15.0,2,12,7,5.375,1,1,9.0,1,2,0.0,135.0,1
0,22.67,0.79,2,3,4,0.085,0,0,0.0,0,2,144.0,1.0,0
0,17.33,9.5,2,6,4,1.75,0,1,10.0,1,2,0.0,11.0,0
1,31.57,10.5,2,14,4,6.5,1,0,0.0,0,2,0.0,1.0,1
1,36.17,0.42,1,9,4,0.29,0,0,0.0,1,2,309.0,3.0,0
1,21.5,9.75,2,8,4,0.25,1,0,0.0,0,2,140.0,1.0,0
0,25.25,13.5,1,1,1,2.0,0,1,1.0,1,2,200.0,2.0,0
0,58.67,4.46,2,11,8,3.04,1,1,6.0,0,2,43.0,561.0,1
1,49.5,7.585,2,3,5,7.585,1,1,15.0,1,2,0.0,5001.0,1
0,23.25,5.875,2,11,4,3.17,1,1,10.0,0,2,120.0,246.0,1
0,24.5,1.04,1,1,1,0.5,1,1,3.0,0,2,180.0,148.0,0
0,28.67,1.04,2,8,4,2.5,1,1,5.0,1,2,300.0,1431.0,1
1,25.0,12.0,2,4,4,2.25,1,1,2.0,1,2,120.0,6.0,0
1,34.67,1.08,2,7,4,1.165,0,0,0.0,0,1,28.0,1.0,0
1,41.5,1.54,2,3,5,3.5,0,0,0.0,0,2,216.0,1.0,1
1,24.08,0.875,2,7,4,0.085,0,1,4.0,0,2,254.0,1951.0,0
1,22.67,1.585,1,9,4,3.085,1,1,6.0,0,2,80.0,1.0,1
1,25.67,3.25,2,8,8,2.29,0,1,1.0,1,2,416.0,22.0,0
0,27.25,0.29,2,7,8,0.125,0,1,1.0,1,2,272.0,109.0,0
0,71.58,0.0,2,8,4,0.0,0,0,0.0,0,3,184.0,1.0,1
1,25.75,0.5,2,8,4,1.46,1,1,5.0,1,2,312.0,1.0,1
1,34.17,9.17,2,8,4,4.5,1,1,12.0,1,2,0.0,222.0,1
0,45.33,1.0,2,11,4,0.125,0,0,0.0,1,2,263.0,1.0,0
0,32.17,1.46,2,9,4,1.085,1,1,16.0,0,2,120.0,2080.0,1
0,52.17,0.0,1,1,1,0.0,0,0,0.0,0,2,0.0,1.0,0
0,36.75,5.125,2,10,4,5.0,1,0,0.0,1,2,0.0,4001.0,1
1,23.25,12.625,2,8,4,0.125,0,1,2.0,0,2,0.0,5553.0,0
1,28.17,0.125,1,4,4,0.085,0,0,0.0,0,2,216.0,2101.0,0
1,55.92,11.5,2,1,1,5.0,1,1,5.0,0,2,0.0,8852.0,1
1,20.75,5.085,1,5,4,0.29,0,0,0.0,0,2,140.0,185.0,0
1,42.83,4.625,2,11,4,4.58,1,0,0.0,0,1,0.0,1.0,1
1,40.92,0.835,2,1,1,0.0,1,0,0.0,0,2,130.0,2.0,0
1,21.83,11.0,2,14,4,0.29,1,1,6.0,0,2,121.0,1.0,1
1,19.33,10.915,2,8,5,0.585,0,1,2.0,1,2,200.0,8.0,0
1,35.17,2.5,2,4,4,4.5,1,1,7.0,0,2,150.0,1271.0,1
1,24.17,0.875,2,11,4,4.625,1,1,2.0,1,2,520.0,2001.0,1
1,33.17,3.04,1,8,8,2.04,1,1,1.0,1,2,180.0,18028.0,1
1,21.42,0.75,1,12,7,0.75,0,0,0.0,1,2,132.0,3.0,0
1,16.17,0.04,2,8,4,0.04,0,0,0.0,0,2,0.0,1.0,1
0,18.17,10.0,1,11,8,0.165,0,0,0.0,0,2,340.0,1.0,0
0,19.75,0.75,2,8,4,0.795,1,1,5.0,1,2,140.0,6.0,0
0,39.08,4.0,2,8,4,3.0,0,0,0.0,0,2,480.0,1.0,0
