85,45,65,128,56,8,151,45,19,145,170,332,186,81,1,10,179,184,bus
100,55,101,189,57,10,222,30,25,177,225,731,211,71,7,17,188,197,opel
79,47,74,141,61,7,153,43,19,149,175,349,199,77,6,10,183,189,bus
89,36,77,172,62,8,157,42,19,125,174,367,126,63,5,22,198,205,opel
93,45,73,164,59,7,159,42,20,146,182,379,188,65,11,15,195,201,opel
85,42,59,132,58,7,149,46,19,144,166,320,172,83,8,4,179,182,bus
101,55,108,228,69,12,215,31,24,168,229,684,214,71,2,16,188,199,saab
85,47,75,121,53,9,157,44,20,165,168,358,176,77,1,7,182,191,van
93,41,75,124,51,7,140,49,18,141,164,284,149,77,5,15,184,185,van
95,36,73,191,73,6,156,41,19,126,184,374,124,71,2,19,199,204,bus
91,39,83,176,59,7,169,39,20,132,190,426,142,67,0,24,192,199,saab
103,55,103,211,65,11,212,31,24,165,229,673,249,72,5,16,188,196,opel
85,34,53,127,58,6,116,58,17,121,137,197,127,70,3,20,185,189,saab
95,38,66,126,52,8,133,52,18,140,158,253,140,78,11,8,184,183,van
104,58,103,230,69,11,219,30,25,176,231,716,246,71,7,4,187,196,opel
84,44,80,140,58,11,156,44,20,157,166,349,176,74,5,17,183,193,van
94,43,68,170,67,6,142,46,18,142,164,310,177,65,10,8,198,203,bus
93,47,85,161,65,12,155,43,19,157,179,354,178,76,2,9,184,196,van
112,50,110,186,56,11,214,31,24,159,232,676,203,71,18,27,191,202,saab
91,36,77,157,56,7,155,42,19,126,177,361,123,65,8,15,195,201,saab
92,43,69,158,56,7,149,44,19,143,170,333,168,63,14,18,198,203,opel
99,48,104,196,63,10,201,33,23,152,221,604,199,73,8,4,188,197,saab
98,58,101,208,65,12,226,30,25,182,225,748,216,71,6,1,185,196,opel
83,37,54,118,55,4,129,52,18,127,146,245,140,81,4,13,180,184,saab
91,39,88,189,63,9,175,38,21,132,197,457,156,69,0,23,191,198,saab
89,40,60,131,56,6,118,56,17,137,143,209,153,65,10,8,193,199,van
89,35,70,138,58,7,126,53,17,128,147,237,112,64,4,19,199,207,van
103,49,100,194,60,10,185,35,22,160,202,518,178,62,13,8,198,208,saab
80,45,71,128,56,7,151,45,19,147,171,337,176,79,3,16,181,187,bus
86,42,65,116,53,6,152,45,19,141,175,335,172,85,5,4,179,183,bus
100,46,81,187,61,9,166,40,20,154,189,415,175,63,13,9,198,207,saab
86,39,60,140,60,7,119,55,17,134,140,212,141,61,7,8,200,207,van
83,37,62,113,53,6,122,55,17,129,143,218,135,79,0,7,181,185,van
82,45,68,150,69,5,148,45,19,144,169,322,184,80,5,0,181,184,bus
93,47,88,200,66,7,173,38,21,151,197,452,205,66,0,3,195,202,saab
91,43,88,157,61,9,149,45,19,157,165,326,140,64,1,26,197,207,van
96,45,80,162,63,9,146,46,19,148,161,316,161,64,5,10,199,207,van
107,57,106,179,51,8,257,26,28,172,275,954,232,83,2,20,181,184,bus
87,44,70,179,75,6,146,45,19,141,167,326,178,69,6,1,194,201,bus
83,46,73,137,59,6,148,45,19,146,167,327,183,75,8,0,185,191,bus
86,41,66,129,55,7,135,50,18,136,154,266,165,74,3,4,180,187,opel
109,54,109,225,68,11,214,31,24,169,226,675,212,68,11,32,189,202,saab
94,37,73,186,71,7,154,42,19,127,171,362,132,67,2,8,197,206,bus
100,44,93,193,62,8,186,35,22,147,202,521,151,66,0,2,193,198,opel
82,43,73,154,65,7,151,44,19,143,178,341,160,76,5,11,185,189,bus
86,46,73,125,57,6,151,45,19,147,170,334,188,82,9,11,180,184,bus
116,53,110,231,67,12,217,31,24,165,231,692,222,67,16,28,192,206,saab
89,46,77,125,52,10,156,44,20,160,171,351,177,78,7,17,183,191,van
89,48,85,189,64,8,169,39,20,153,188,427,190,64,16,5,195,201,saab
83,41,70,155,65,7,144,46,19,141,168,309,147,71,4,12,188,195,bus
88,43,84,136,55,11,154,44,19,150,174,350,164,73,6,2,185,196,van
96,47,103,215,69,10,200,33,23,147,220,598,200,73,6,6,187,194,opel
88,37,57,132,62,6,135,50,18,125,151,265,144,83,16,16,180,184,saab
98,38,66,130,55,7,130,51,18,138,160,251,123,69,3,12,191,194,van
89,45,81,246,102,43,155,44,20,160,200,347,177,90,9,17,183,192,van
87,42,76,159,65,5,155,42,19,138,184,362,157,76,6,12,189,193,bus
109,55,102,169,51,6,241,27,26,165,265,870,247,84,10,11,184,183,bus
90,38,75,164,64,7,151,43,19,131,168,345,139,66,0,0,195,204,bus
98,52,86,207,69,5,192,33,22,161,212,570,221,75,4,6,194,195,bus
82,37,66,126,54,7,132,52,18,127,148,252,142,72,17,7,183,187,saab
91,40,98,192,64,9,177,38,21,135,194,465,165,66,9,35,195,205,saab
98,40,77,171,61,6,172,37,21,139,197,457,141,72,4,17,199,201,bus
106,53,98,193,60,10,215,31,24,169,224,681,218,73,8,21,188,197,saab
93,43,78,166,59,7,151,44,19,141,182,342,174,68,15,2,193,197,opel
94,37,72,193,72,6,158,41,19,133,184,385,127,70,0,14,200,204,bus
106,48,107,202,61,10,207,32,24,153,227,635,200,70,5,28,190,203,saab
107,52,103,186,57,11,214,31,24,162,217,676,189,66,6,5,189,198,opel
109,51,100,197,59,10,192,34,22,161,210,553,195,64,14,3,196,202,opel
109,48,107,215,62,10,205,32,23,158,222,624,168,65,9,32,195,206,opel
90,50,90,188,61,10,181,36,21,158,211,492,220,69,6,19,191,199,saab
96,52,104,222,67,9,198,33,23,163,217,589,226,67,12,20,192,201,opel
95,45,105,208,64,10,187,36,22,150,202,520,158,64,7,32,198,211,saab
105,54,100,220,69,10,221,30,25,170,232,718,202,73,0,13,187,199,saab
98,51,96,203,66,10,188,35,22,157,207,533,231,68,10,1,191,199,saab
94,38,88,179,60,7,170,39,21,131,188,435,144,66,2,28,195,204,saab
106,49,96,201,61,10,181,36,21,158,197,494,180,62,19,15,202,209,opel
89,44,82,136,54,6,149,45,19,144,170,332,168,68,10,14,188,193,opel
89,38,80,169,59,7,161,41,20,131,186,389,137,68,5,15,192,197,saab
104,52,96,188,59,9,188,35,22,161,206,530,205,67,11,8,193,200,opel
99,57,109,220,66,11,221,30,25,176,234,725,236,70,10,25,188,200,opel
109,54,103,205,63,11,222,30,25,175,229,720,213,71,6,14,187,200,saab
86,40,75,146,62,6,140,48,18,135,158,290,162,72,3,21,183,190,opel
83,37,54,131,61,4,135,50,18,127,152,271,141,85,3,6,180,183,saab
102,54,101,190,58,10,222,30,25,171,224,728,203,71,13,6,189,198,opel
99,55,101,219,68,10,224,30,25,178,228,737,213,74,11,20,187,196,opel
117,52,110,228,65,12,212,31,24,163,228,668,220,66,21,25,194,205,saab
88,44,77,167,59,6,151,44,19,145,175,343,177,64,9,12,202,208,opel
89,40,69,147,58,6,132,50,18,137,155,260,151,61,16,6,203,209,opel
97,46,101,210,66,8,192,35,22,151,208,546,169,66,1,32,191,200,opel
88,38,58,137,60,5,148,46,19,131,163,319,157,86,12,0,180,183,saab
98,50,90,192,63,9,177,37,21,155,195,472,197,65,10,1,193,201,saab
93,42,88,188,62,10,183,36,21,141,208,504,168,70,3,12,189,197,opel
109,49,109,193,59,10,207,32,24,156,225,635,213,70,13,31,191,202,saab
87,45,82,164,60,8,156,42,19,144,181,366,174,70,2,2,190,196,opel
100,49,96,206,63,9,186,35,22,156,202,519,176,62,3,5,197,205,opel
108,52,109,182,55,12,216,31,24,171,229,687,214,72,10,28,189,201,saab
101,46,105,195,61,10,198,34,23,150,213,578,195,66,7,38,192,205,saab
95,47,81,176,59,7,168,39,20,152,196,425,185,67,4,4,191,198,saab
87,45,77,153,59,7,154,44,19,145,181,350,172,75,15,14,184,189,opel
108,54,105,203,62,11,202,33,23,164,216,608,235,68,12,3,190,200,saab
89,47,81,156,57,8,161,41,20,149,187,388,197,72,9,15,187,193,opel
105,56,98,209,64,11,217,31,24,173,225,696,216,72,2,19,188,199,opel
